user_id,kmeans_cluster,gmm_cluster,main_grid_cell_encoded,tensor_feat_1,tensor_feat_2,tensor_feat_3,tensor_feat_4,tensor_feat_5,tensor_feat_6,tensor_feat_7,tensor_feat_8,tensor_feat_9,tensor_feat_10,tensor_feat_11,tensor_feat_12,tensor_feat_13,tensor_feat_14,tensor_feat_15,tensor_feat_16,tensor_feat_17,tensor_feat_18,tensor_feat_19,tensor_feat_20,tensor_feat_21,tensor_feat_22,tensor_feat_23,tensor_feat_24,tensor_feat_25,tensor_feat_26,tensor_feat_27,tensor_feat_28,tensor_feat_29,tensor_feat_30,tensor_feat_31,tensor_feat_32,tensor_feat_33,tensor_feat_34,tensor_feat_35,tensor_feat_36,tensor_feat_37,tensor_feat_38,tensor_feat_39,tensor_feat_40,tensor_feat_41,tensor_feat_42,tensor_feat_43,tensor_feat_44,tensor_feat_45,tensor_feat_46,tensor_feat_47,tensor_feat_48,tensor_feat_49,tensor_feat_50,tensor_feat_51,tensor_feat_52,tensor_feat_53,tensor_feat_54,tensor_feat_55,tensor_feat_56,tensor_feat_57,tensor_feat_58,tensor_feat_59,tensor_feat_60,tensor_feat_61,tensor_feat_62,tensor_feat_63,tensor_feat_64
21418,2,2,2,466.4491141508019,-16.216856565932616,-18.432094630170322,8.39081498404059,-0.3808005860071536,2.5595276835925045,10.808149081762387,-4.091221752284111,-61.24858330146702,71.66726624632997,6.528806941233574,61.766460691770114,-1.6140845604568133,-1.7265176870785786,7.5581703302766,2.19412147302434,5.018769912443225,-2.3594893983373684,-7.252784394860447,-3.0078499580311298,-6.319504717794561,-1.1162922475675696,0.8523291287149203,1.0365677176658223,-23.055698954567035,25.692972514588217,18.59223207940961,-0.8550634341056084,12.710509989825638,0.19687091733590104,12.585523372635233,1.9191160510080016,1.2701355595505301,9.865355123187257,-7.928066744659312,-2.796818172421275,2.129848485298887,-4.908767733780605,-15.079896283915136,1.4746272277633403,-4.118001316226418,9.314389409520764,-1.9554292830347766,2.3023167134840454,2.139903890778579,6.739180482769266,-7.243633600119593,0.5146572000110509,11.579308492498146,-18.060628062001033,1.8671577440619105,-0.6553845275413939,-7.6465400870368,1.4148303984195363,-4.283531472046609,-0.838994093451332,15.303183855036535,-11.821919278041578,-11.583562464770708,3.2318271309333144,-2.1335848519850926,-1.995147486752668,17.94589506029564,-0.5289000984158818
49530,4,4,69,6.143208895424063,246.89370195773347,15.758601967913734,-19.00263284217382,0.3314855152895543,10.935330243026826,6.6912984264170285,2.450100832951281,44.714009873030164,35.612069036020245,-19.728477009829398,26.257896594644798,-3.8654439848096276,8.231770668755958,-4.232410161066777,0.6873563257495009,-11.286671304388358,-5.120118594778902,4.103569125181493,-0.2867006465111628,-7.508184973265893,-2.6858829366379635,7.08118931498551,-0.9440594453334356,29.62812433530172,8.662253261273774,-2.3086427124925315,-1.4170318910387447,3.9434368298313784,-2.6041467506673013,2.4374169162567965,1.191501271202056,10.14806460444334,13.567307958551655,-8.544113169829826,-7.302116531867673,5.163507263836942,-10.081584392039714,5.401280279699759,-0.007325536486115737,7.258209921952765,9.871707470105244,-6.352119137038003,8.799151310221257,-7.842293258621317,15.399978165183173,2.541824674054546,-0.5316656309958754,-5.323022629441245,-12.683533667542743,3.9705725201560362,-1.360824133991248,-6.4155182157765305,-0.25427899089048717,4.078704202137224,-1.5322929430268024,-9.611059166595068,-3.0283502343657065,-6.827428030908948,0.6670513772533427,-2.4047016038530447,-3.004172369833942,5.6153862815465745,-0.9503541116936816
82310,8,8,2,27.550859308654218,5.583666487594999,115.73662901402267,-50.75301125826334,10.772739388753433,-6.69026939445387,5.095003324348781,-1.2199062336000264,-16.481866679784815,-32.73466950841086,-3.9624144867365807,-152.1029164279477,27.7534940765779,13.77287027878437,12.308154231249375,-1.6694080301501502,-36.713503765634535,5.645068915228585,8.387220181940329,7.714955605837383,-4.401166184634243,-7.45508474634923,5.168528564351654,-0.488231260367357,26.342646346013034,17.209583366076927,24.374702062902838,15.151988970889324,8.015657143512579,-2.9192811976406916,-0.6537621239058092,-0.05291468623595054,-25.720637683856967,9.484237113337661,-18.876707774046547,8.340489560393616,7.049880482676857,-0.0794645893116176,4.3541501868514585,-1.6468775498411452,-20.865334569503126,-14.283256422226641,-12.223622305954676,4.1623874118736515,9.73866722242925,-6.3726202471696745,-0.4176603957961813,-0.4806797605196541,-10.261966108501591,-4.170890406533786,-3.8364719773548304,-1.3143441280886092,-9.819627905274897,-2.1228844563300195,-0.3444521367707911,-0.6598532758032306,-12.590519587523454,-1.1180457087508846,-30.241785648343782,-2.2316017727334008,2.760960587565365,4.893027877090302,5.293917848141214,-0.7249326245959874
74138,6,6,8,-7.229035607296037,-19.47703867060658,143.16984933879186,46.37401280330986,20.176024199208523,9.839999776411558,7.985696439706537,2.4641581428094725,14.34520451786011,-5.654431981975521,-0.21281430372237772,111.71724419257406,5.646921799981564,-19.162629829193218,4.6598481773452525,-2.482273334023713,12.117833403267417,7.732000993720354,21.346256081560494,-8.443745772460888,-3.36138891416094,-1.8653810638836343,-3.6134942731890614,1.070643481725267,28.32290454411257,-9.119756691536084,24.84238500336553,-15.720005225842925,-5.63894873188348,0.8539933553762264,-4.738034783674418,-1.7600081312726774,-26.976936711270092,-29.664617877132713,-19.441907586577635,4.275204680087148,7.578230025048615,8.26256581953497,3.9310640883890606,0.19720444736040607,-3.2641164787185843,0.43958645877298497,-17.807916755230067,-8.24159810630096,9.441308845080927,3.1977951640064117,-2.268744492898136,0.5188912379748573,13.772347229998267,7.1350378955127285,-13.107657970208555,-0.8643314342748818,-3.459855309770161,-3.749176005214118,-3.2639976874246135,0.4543581810640534,-7.276151260528721,2.1467359414583695,-37.19857362554678,2.612095570323624,5.816897249516978,1.234959909588286,0.10137568431215091,-1.0021832157158799
56776,1,1,48,1.102203253387283,2.778101154116755,-9.826820060784028,-13.640270853757393,-37.431565474619916,-8.580506429318238,-7.220013800973191,1.835579862918907,-0.6488930207567588,5.890806228710278,0.6534499134172234,-19.065191325781534,-25.458530290202475,0.8117733723595839,-19.126044074117367,3.9408925934130536,93.91846771673984,20.645992681100335,116.86996355573413,-6.99610644565895,-16.00485975152033,-5.6071215585448915,-7.3426781682104,-0.7793721229466932,-19.596329998515476,-0.3254152145068067,7.23276196263657,-0.1763362874394782,-7.032699330296071,-2.059916612064955,1.6689153088073714,1.4357752296395858,11.9830372539689,-2.859400195478374,-42.24526315680671,-1.648558496616156,3.4176643263013133,3.7722071656464626,-1.7305480892324048,-1.195824838157096,-0.4518265149988419,-4.972474389616712,-19.419909821300063,3.622212406144099,-4.604577640340274,1.2329642282479751,4.522391413890193,-1.4912439084407272,-20.705744177558355,2.071427748371911,-22.581137050812714,2.4638903961446497,8.515259050150224,4.024306692643579,1.0194292153926694,0.030543383233137954,-3.8375004124078895,-6.172576237793677,-23.735458680035464,1.6447467149257604,9.56256866555843,2.2693189325770433,-1.9141933334198729,0.2275174201510859
198384,1,1,49,0.5139832781614054,0.47754166497816414,18.926307836343906,-13.157158000390424,-101.40191168712069,45.59778462856178,6.2932655479414095,-2.7777297340752916,-14.761373183502137,-17.16433291684054,-0.10993579413145249,-2.6648014612726567,-46.82850790370515,10.207640387393957,15.462306885181752,-3.673392744578483,-1.4724692145652534,8.247300285160916,-33.62008803859202,3.358195329318682,24.514238690785543,2.3968341896379846,-0.9846024927044631,0.15235137081780187,-10.784075414979439,-21.822765009125785,17.621402941511636,-2.6729153966768004,-18.04724677683982,4.532270455159954,-0.910778822363775,1.133494958880576,1.2155924562283664,-14.07503285069442,8.60650649981792,-11.201241441366474,8.956102110453424,-3.176188539236541,0.13927430712865474,-0.6969225540491923,12.575757660280129,27.146290669981564,-9.106548661830333,27.423758547766273,-22.99652078308267,16.398288100695765,-3.5009403102691223,0.9490299286306761,22.406378955168012,-5.203702007937219,10.528993567863235,-2.033145522871457,5.458101909973549,-0.23591262872492358,-3.1389119553298253,-0.09721155296674311,-3.598211765186741,5.4920869900913045,-9.189285179181379,-1.9943969553598362,16.791449940591484,-0.024646775103772722,-1.5047494629234872,1.0562938850698698
105049,0,0,2,-4.4929159083471735,6.765011505461847,-5.071490447263555,7.065860908890651,7.01925363739871,14.806035745228044,-42.95906981764128,-3.995834789292692,-30.67290963889302,-5.903927846003177,6.554476589561128,21.31504373867079,0.9020720953865821,22.221581572672385,5.397999075588603,-1.874234519352469,-69.58536716953752,-5.9441072490308215,41.95414929907158,5.66370854296544,3.5132949774234556,2.57849728926092,7.01639679226448,3.193503859800639,-59.58993625171061,-20.980997623238814,16.529321650758554,5.29467468410463,-6.383687606507594,4.445315122312075,-3.0668481770179032,2.372195937327919,-36.50137929344232,19.505213432224423,-5.656661036985292,-2.233580942761683,0.2438919882849317,-6.271516664196261,-0.6072315938843003,2.052406356542727,-15.022707671309565,22.104067952694468,-9.149899088816072,-2.301743871756327,-5.006964920042469,4.820935366345824,2.7534022464911496,1.5195397694768658,-52.84187890589046,-1.412030098118096,7.7711335528048755,6.12967605170257,16.671522574526346,6.103087769527939,5.587374799860597,2.24965317238824,-24.53466856655654,-0.3822256829890262,-7.435133916753676,1.7128427368153172,1.0310758190457163,0.8586959786652346,-12.092323022595645,-0.12911788116915202
174198,0,0,8,7.507485769313149,3.2721399141680902,-6.872727066431649,15.13674739566818,51.86591745211043,72.96351144056018,-5.601121509104419,0.31439190206207146,-4.251413618977203,-34.589007722028434,9.41729934040035,-15.946948535421601,22.086812716897036,25.508623390669374,-9.456314014267624,3.040110984471736,25.57838501283534,-20.83528576255098,12.039600985432267,3.876324025402675,-9.867387058690879,-1.8099714376421987,-3.2034711430200984,-1.3820459413675465,8.390542880497415,-7.195299836046217,-8.058275659388757,16.93849340824386,9.271483792042575,7.216959037750859,-2.7762954240260793,-2.027921743153543,3.2734615004237875,-44.69961181184775,12.423958968502552,-1.6637592901652776,8.873459134675452,1.8547187352585424,-1.176951249134913,-1.091133829736226,30.509289369371412,44.112227333882906,-10.51275204078657,30.13233433836898,-10.886283026463973,22.46543774384934,-0.04423526494057134,-0.27598154167086497,-1.1418224370147207,3.912842504842221,-10.08033379605498,-9.260098236194864,-0.8029343707292638,-4.626198716393502,-0.8333816471799039,0.24448873007397823,10.928068910321699,3.5470837022885786,11.601633310415128,-3.6531066498568876,-5.085688314114334,-8.023663397942578,-6.089834827358549,-0.11498354207596127
72021,0,0,8,1.7632006277110563,-5.392038359670606,17.1296634394447,2.328196700664805,3.130628873221336,12.832582272755353,-51.26659169904595,-8.249137168746827,28.219105041710602,62.10689061589815,-6.461953663514287,-21.19035605536695,5.603789021265272,-6.251923629118926,-2.608082113647412,-5.2591717169157395,5.7060171948948835,-10.727124048865653,-15.10925537315918,3.860367793317066,8.383834830873958,8.054333826686548,-4.684230886516889,0.3031227425171871,-22.79489872910424,-23.901780436670396,9.371692990575655,9.685351368192135,-14.842650925893999,0.6102864041817343,-5.477009768372589,4.846139285961068,34.11090804856237,-33.30554405047575,0.5806957967065377,12.514991451144162,-5.425318406414869,6.040967812764835,0.5709453132919953,0.2699228307211229,12.745302097480936,-14.244097945361707,7.289196128261636,-12.11372576248707,10.518332242373738,3.738016409427625,2.1077916143689244,1.178445920597576,1.3177723484138748,5.231155818625118,0.0023444133049201864,0.3306030252266422,5.173398745900237,3.8204718053786313,3.2254068225837558,-1.0091937010731105,-22.831848625748965,7.239831476320882,-0.8172885132684411,3.734589829800196,0.7128576684661877,1.0185983980202897,-15.056274163349116,0.2122923253022027
203821,7,7,65,-6.019794429334198,-16.601888627290577,-10.781811354729175,1.9595040908186852,-19.21713882335876,10.533287584443853,-30.048304302965782,-4.380688423470696,7.850002867645456,33.78748588259289,-13.108587669491234,0.33260190459617184,-12.597754341976046,-14.435006564555017,-2.307972797829167,-3.7397214650806894,-28.052071795077364,-24.271348606319822,17.138726836565027,4.394099819016726,-1.5121644181245202,0.7330502510758306,1.381497389327115,0.6313262197741636,35.48857232382235,63.146857078492026,-12.975057627059034,-11.518506792672374,20.10466211225835,-6.836714173973743,-9.183838126914855,2.301059828259574,-18.909593249365297,-14.123010546636895,-4.162369052638589,-7.094463880463386,12.400010644986436,2.910225801535932,3.165666760225363,0.12785122617722383,-3.7194060116652667,3.0286468765380365,-7.261154760974345,27.448980021837304,-9.84781896584418,10.69637228516425,5.673948749401057,0.4174490959794726,-4.206931499645936,-0.9586836499078072,-8.796661999581522,-5.777125064216446,-11.467818052524384,-4.969624905250214,4.547230013524824,-0.5480121852828846,6.267584108215133,2.819982606178062,-12.809511916431072,-6.226891970556188,-4.362584948119456,-3.713544591236943,-0.8698395658797606,-1.8700125037412827
