,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
16,-2.2151481916672355,46.256737516538635,161.068704796393,62.961968761680126,2.5376583500615486,4.122956333607666,-1.2119832623779263,-3.0730377239889513,1.4695359816448923,-0.6050896369011534,-2.6736371556680902,-0.9156675389704283,-0.2583422150026054,-0.3568435806063163,-0.3655159752443552,-0.49552447764375446,0.1187331243885621,-2.835740920944935,-0.01076311021825152,-1.8880155012353372,4.669593139846134,2.726031731544267,1.8997764157476864,-2.531020426704517,0.7227576968630575,0.5611795650974241,0.12337876506563301,0.604638244835818,-1.1251607054974508,-1.1826427174675662,0.3369972155733158,0.14303310244497128,-0.5542259981995852,0.4089305373250273,-1.2810145635258643,0.09043467022402238,2.3405756098944064,-1.1688700248848076,1.1283938337223998,-2.1004342436487664,0.09719490373719814,0.1209561008431225,0.45571510059715636,-1.0608662837934106,1.239945819050552,0.0979050597074681,-0.15276319113038844,-0.041970665515009664,-1.7775867463570492,-0.48025090303067175
73,0.1772247574088225,-0.7330893778783141,-1.13546341015568,2.776339900490936,0.42063171459036536,0.6911587958623885,0.29979185354842874,-0.8386424695873157,-0.18514137984575876,2.047346650253418,-0.2894523967715611,-1.4627367448360193,0.2069606123628588,-1.2713674577650291,1.2845096293499898,-0.29406403914472495,0.493634117370828,2.040097760959855,-0.13682573450618604,-0.5971331131071023,0.38555566880329906,-0.4250015760107008,-0.26163618322318044,1.2182993928737886,-0.3390531568647849,-1.9561284677881248,1.5460892257505567,0.7388783457852307,1.6246040729999816,-0.03176845669601479,1.078793184037673,-1.1008398946831872,0.04888255823265646,-0.22228734875266806,-0.973443866457952,-1.4770704921384108,0.8385023454861131,-0.2924600126945626,-0.5460818298996185,0.8789427040654038,-0.36700783864513015,-0.2705310453524978,-1.5288290521351167,-1.1761169229579853,0.018166683788739348,-1.7353917969870867,-0.5944176447842441,-0.009287896512442547,-0.17344034775716807,1.1952316272679318
126,200.49669637527492,5.699915069582446,11.424017487798878,-28.23281555630465,-1.6364481434869436,2.5970779625156055,-3.9233425232207217,-3.9573933066286853,0.3532558893247682,-0.32317324872601316,-1.094791805894417,2.4850480000964743,0.9421857793751108,1.1779677193599731,1.6126462959981718,0.18233698444840402,0.1049838874568171,0.29938773634087135,-1.3504236520066493,-0.34847353790798985,0.4547381860069351,-1.5740666256982956,-0.33302324595559973,-0.9418312445109411,0.8477031463395908,-0.826630981837045,1.4731190914297716,0.3575659629405914,-1.3713830579022392,-0.9820364273622069,1.50041564574759,-0.695163892389169,-0.5980387795004414,-0.374793285161052,-1.0799857613578026,-0.06485053199311121,1.7374435885647783,-0.6002248314053598,1.0148206462202785,-1.7549844004001687,0.8953329289665045,1.0851338307456193,0.31754299885489884,-1.571486244355227,2.7674170719438655,-2.5977850903289297,0.15280183635078734,-0.2285036111159274,-0.7747910957013062,-0.5681530695487123
143,3.7705518659248023,-0.8473832548939731,-1.9532130957184095,5.102574985871815,0.21569757922535784,-1.8626575955075872,1.5449690747038807,-0.7776039885838129,5.0003890058589,-0.36406295243457276,0.08292283811345916,-5.296559190122882,-0.5816076293312326,-0.782902908899547,-5.264952234657375,0.047710631804324596,0.20256811849794498,3.1906841226970246,-0.1079212853596654,0.3654721495876078,-0.5420078289264849,0.5793494590823572,-0.23286118763590682,-0.9393841970228741,0.20396408582431025,1.0490252610932875,-1.1816179730485592,0.0045039299584234685,1.9899571175354984,1.5703681016587956,-1.857342882738558,1.3360786644739653,1.8592366781419012,-0.3837531614242142,-1.0629834877874975,-0.19622660448398077,0.49187707945367193,-1.5772246781812354,0.5416831960999343,0.40285838464537826,1.0791950019162297,-1.1832764353277947,-1.0938554278954322,0.4094227128232048,-2.4499001921740287,0.5704758276279931,0.9270720914007835,1.1520061052937018,1.7956389975637177,0.15339417091760102
151,0.1748891826612197,-0.19714912970738244,0.3819608387088646,-1.164399194716277,2.211492468909346,-0.9509747750696709,-0.9783623646952154,-0.5770225066624015,0.060877112259929436,0.6504315745388962,-0.7875287728351822,-1.820643729783896,-0.07851807984841835,-0.38401842525882945,-0.46289293288752276,-0.21332381811300608,0.6624031126006243,0.9826777147799203,1.6155682951731574,-0.6019226422561732,5.0621133128074,3.8213975217623055,2.4793179190183525,2.1877706531135037,2.6118651996016062,0.7652173037875433,11.850028653666763,3.339057483872869,-11.835227655539175,-8.792885539856172,0.6499682310428758,-32.01777458940007,64.85113766550897,54.33646530847632,-23.314828220214178,13.515591031263648,-20.89069051250102,5.078944121334631,-2.0122121147752514,0.7352139612447554,4.05559265832066,-5.623439106009446,0.15507499028077482,2.843766601844158,2.114946685242788,9.452431423781054,-3.9683031617821234,9.215544564839396,3.30539673761554,2.156471547906281
210,2.1779799130197413,-1.5096645852546788,-3.8571094323963986,10.475996601695819,0.7078874730330301,-1.3264772461389602,1.826921293631321,2.303510934881025,-2.1203162465720378,0.7128279471336528,0.4849926429493638,0.015394745437609495,-1.1878617889058187,-1.8216977163054817,3.0154823993461486,-1.6617416126859166,-0.3667685752286048,-1.479963544614098,0.6824169076839364,-0.6359267992110879,-0.1757164548218958,-0.9507613017316722,0.12469417498132379,-0.8436708459526555,-0.023799260594743608,-0.32431433295957623,0.5674232677108753,0.10253224250029876,-0.5941174136865311,0.2985993051199122,-0.14198677244581087,0.5693495639401214,0.8530399152092704,-0.661156758005396,0.8263603310458956,0.48923999018998765,0.7094452061257734,1.2017516460525897,-0.018786553670221494,-0.4402804938255009,0.18432594252992365,0.9309054422001141,-0.3084832198871149,-0.04478145926832193,0.7718349786951718,-1.5356554962300089,0.08242708312611283,0.06500617137154668,-1.3827606125446077,0.283254664514848
221,1.29400099196066,-1.2991682835002032,-3.2734782737706047,9.11092392660785,0.7232721993917167,-1.433572168507157,1.7049071376132874,0.47096572657027774,1.5013212093989723,0.09122370810919755,0.08701817587337778,-0.7747156221425192,-0.5089500659956236,-0.38299783576852214,-0.14387305992696348,-0.04982864340184993,0.2901986124186453,5.332855262421434,-0.32498465574190083,-3.936930462081351,1.6830151937278206,-1.0593737461853976,0.5724933343246373,1.463784587667037,-0.33448569602132994,-5.265504965438436,4.977221210794918,2.9293215131496924,-0.8541235618978252,-0.9808999384105345,0.8249064422872344,-2.18141950784391,0.13450279163357987,-3.5938296023323884,1.6492023274735796,-2.194160690575881,-1.1009411931260138,0.41019910585765873,0.43127054813053717,0.5821436611810603,0.45443692245442174,1.3028979945294028,0.8630749881572829,-0.6416048086074884,-0.4616030700274695,-0.3026225264013635,0.3103011543309768,0.32599784942377563,-0.2578032421841659,-0.9510856759823995
248,0.0026823229375479074,-0.5995539965918868,-0.5965542325565776,1.2901952244095503,-0.14586312705091972,0.36376143484214707,-0.5351036534165318,-1.3915647990049695,1.0830382175297766,0.38795955414571054,0.21544903612741956,-1.3147699902997336,-0.6095310470961303,-0.7682711066290306,0.12648855149383031,-0.7182089107130284,-0.1051139140708466,0.6415602629045326,-0.21031049163815022,0.059508552096993364,-0.4898361629432986,-0.07170906424015343,0.9406324318761036,0.20860819362811378,-0.36963605419314005,-0.894743590709456,0.6706530793501637,0.017176456690884134,1.3672592382815925,0.6069856587644693,-0.03679342672997445,-0.49347474936552316,0.6880370518666205,-0.4415194722471988,-0.8541019859577432,-0.5992797441428906,0.9666345166436423,-0.29479568759634317,-0.16431923370910226,0.5614180135867656,-0.5764264625072458,-0.8783330410570671,-1.5200476237539846,-0.2776368929478178,-0.19780891160517064,-0.737666415725988,0.7272827229319236,-0.14615725623430662,-0.7942268412908003,0.8283905530037811
289,0.6480599793285567,-0.7475813011273229,-1.129887096298431,3.0583623559307576,0.1690093392366998,-0.9669916508926852,0.011820588861756772,-0.3861966847013163,1.175470648652318,-0.4126887238382987,-0.6267805429457788,-1.5844928158030176,0.11751191280529334,0.042633088319251125,-2.373312229078304,-0.5865363688079354,0.06139570361520471,-1.7577217376287146,0.4239393307373416,0.5296626098885518,-0.4929946406483543,0.17719067963807514,0.001909762982916208,-0.22363769905923395,-0.4135386439584597,-1.1437817229495637,0.7840018238167912,0.3795727305267991,-0.5448243956084609,-0.2313111965397697,0.045434691069969245,0.1754512949562543,-0.04152552436902824,-0.23561001934683717,0.9783988068006287,0.2577971139056828,0.7005895946651725,0.6599690440221546,-0.012389071472297135,0.21354836115643075,-0.2542503758663359,-0.10565726940887962,0.9162242094486215,0.08704890517188545,-0.9276458248599085,0.5435692101082594,0.5791226264690895,0.32674959771307815,0.8793479217847149,0.6515918475769288
296,0.2056957084859848,-0.7058399023390783,-0.687641899911898,1.693883139494132,-0.030494146766677777,1.71137791073982,-1.5200674526227382,1.5479742899623181,1.2052068881260858,0.11098585241667434,-0.878645227031168,-3.3225221726949186,-0.967097912878849,1.6030883829196851,1.181248922992835,0.09615903476426849,-0.013782241905672185,-0.9891488287671754,0.5815328234404106,1.043822240458804,-1.4029726952519224,0.1182020649915818,0.49745769709122833,-0.0002280192447055122,-0.778361781903593,-0.05001191821291915,1.101418391125281,0.5816490025728792,0.967729804819705,-0.2993858857927103,0.45282755801953883,-1.3457710842041837,0.33280188820880285,-0.9390701555786496,-0.07218429598336389,-0.6812497089956631,0.6639114704754759,-1.1261238236558975,-0.36302723458944774,-0.7890225101062553,-0.05386523523540477,-0.10331208127409719,-0.24354383160839188,0.6874118488181844,-0.1374631501231979,-0.26537902374624495,-0.6084559373827024,1.0371952303063352,0.5042825225774056,0.4068822135115976
310,1.663183308782496,-0.7411012454078937,-1.6404189306719865,4.678279975692115,0.20547884078461115,-0.832573144112008,0.2045336734657093,1.360887711980602,-2.168744368094126,0.35795035651881585,0.35545533365183085,-0.8072201638693375,-0.8865083439154202,-1.0393656860391103,0.9194865947196785,-1.8370032730686643,-0.16693387657974215,-2.4327033663020723,1.2703371339324276,-0.8455378334024505,0.18431882083044168,0.13737986167057384,0.04792204004957908,0.35081221888498704,-0.36981436573787513,0.30447768913564266,-0.8176369590743732,0.36121442350292,0.31210116081899,2.5270235256994185,-0.8470735638415781,1.3456047560063074,0.6812018822076208,-0.16748488055685312,-0.011643925059854085,0.15774863428766994,-0.6102120896435694,0.21380887930615802,-0.3743622326026296,-0.005955330777199348,0.9479574564360715,0.11377981651511396,0.3393451137077134,0.441081171217451,0.08406963180802983,1.7182954388244558,-0.9314401195982789,0.6854440234448079,-1.6151029817160987,0.14072974088190854
322,-0.017921807140177742,-0.43774799389990116,-0.1877960519798417,0.6061589366080532,-0.19399709442960394,-0.030517712595823445,-0.5221747744888579,-0.28947590061965606,1.6229130274411439,0.5681703530414207,-0.9125361970951267,-3.365428624288864,-0.43827959126406096,-0.31131909576582584,-1.6410156519534722,-0.7964252315219078,0.2587898612237354,-1.281681605319544,0.3663118060353339,2.983611512109083,-1.272592268995632,1.533161863142497,0.6076952164497628,0.38083872530312346,-0.3524538203997654,-0.7957224874868278,0.680720111528235,-1.4641914464956713,2.957509287113027,-1.2538387340995427,-0.14710455023965244,0.3969760937563854,-0.25461305577487553,1.496141697916555,-1.9739814561877846,-1.4170518926539473,-0.07006568869424791,-0.12780126071588088,-0.47824261401825074,-1.4123702549176393,-0.27452896375816604,2.4439945708240614,0.18859482535923064,-0.3973880381783075,-0.21963347394260616,-0.31794164519604523,-0.3734791910045175,-4.497333455443444,-2.5602071261870556,0.47607138412784245
354,2.65846193527045,-1.3435657714734122,-3.456300908567678,9.3180066469351,0.5528260195501836,-1.7773378964821491,1.9143230490846108,2.2647223159715484,-0.19630714060236681,0.22563955006152375,0.4204666842105365,-4.173353378821548,-1.479259941365487,-1.6848379178301507,-1.4013359122012856,-1.0102387005009783,-0.43452029160263045,-4.065835428716694,1.4048652264211485,2.090366377366268,-1.718300337553577,0.05093645581612886,0.4535559202504716,-1.1821433271380408,-0.7135586262354211,-0.25069541965993775,0.5053954469365957,0.3545007220982501,3.4037009110591945,0.35420375412069577,-2.38663225745388,1.0365801882847059,1.572772375988745,-1.048832655338748,-1.350472995044065,-0.1481725442109088,-0.1284479388619666,-0.9070374275838752,0.5798679490236148,-1.0587551852178976,2.8760476320859394,0.07678591144820326,-0.47323100737277995,1.8359531199813701,1.2917784563932717,1.2098338883926631,-1.612175346067014,0.5634464883669817,-2.2036941683953715,-0.27961728481600107
377,9.159010182411311,17.464099483120695,4.097164426836753,1.724910965978767,-0.4223876769115247,16.531577024206943,20.9571910472945,0.5905421955750507,0.3574875769897759,0.6987165007108959,0.9519669175283437,3.0661034785779697,-1.996466017091268,0.7295611910606492,5.562036954131453,10.427570386862342,-1.0726783328249554,3.548708840997739,11.414172980872216,-3.914176666857965,-4.55593552795714,3.9350755730151343,-0.5845411047931182,7.236816553339733,-7.598624248905187,5.458581317129876,-3.3333389201918866,-15.661273641958086,11.201568266450048,8.925886038993653,-11.23607212602801,10.976733245885105,14.966156777078826,-0.8438929910603171,28.35290469718382,-20.488743246582604,-27.64801796556051,10.30097832385971,-19.56007028197867,45.763050154733264,-0.09288115484155703,-0.19495216453371653,-17.716577603648698,21.06384374047985,-16.373477053928532,13.975344641288565,3.477265278569118,-4.66123236153041,10.544627292716763,11.420526090561063
412,0.7934528509543279,-0.4765001556878481,-1.8985523559549584,5.094578525386188,0.20858040668316305,-0.014937917218460625,-0.5613843492283417,-0.34458492104019195,-0.5577421491785075,-0.0712858800630258,-0.33920211968238745,0.5309941924449175,1.4352177066087544,2.111193085134616,-2.5532847913013303,2.8436076912259636,-0.31895887396946704,5.293496177896329,-1.2141577344776888,-0.6826371277009311,0.7815791119075144,0.1539303228131659,1.1216491744444235,-0.28491634834401064,-0.38973170265145485,-0.15307654699767137,0.5147133669597589,1.090983472030015,0.7511181872952277,-0.22439132606276674,-1.1176011610242744,0.8865745733020903,0.21433184991504417,-0.651788532039246,0.5652357062590642,0.23184712716504455,-1.790009812862941,1.0677400601993927,-0.9463921535500706,1.5394742534440047,-0.695997240046441,1.8937796648404923,0.7086433900677884,0.1402110746782979,-0.1765563817557044,0.454224729927571,-0.5196755908386907,-0.6871484583065952,0.0057307985986719745,-1.64450115376118
