user_id,cluster
16,0
198384,0
848,0
180961,0
51280,0
45950,0
238460,1
48739,0
2391,0
49801,2
195236,0
73,6
22320,6
2371,6
6342,6
200954,6
33013,4
35841,6
72276,4
155770,6
74792,5
242773,5
126,6
1011,6
143,6
2768,6
6067,6
7751,6
5511,6
1054,6
32841,6
2108,6
22608,6
354,6
44634,6
14355,6
151,6
46216,6
93193,6
211560,6
82754,6
74478,6
4678,6
61595,0
210,6
2967,6
21292,6
53742,6
2941,6
22975,6
39315,6
18277,6
19222,6
221,6
27760,6
2252,6
5948,6
3955,6
248,2
132949,2
101081,2
92394,2
209888,2
85338,2
97963,2
186760,2
231609,2
29890,2
59403,5
289,6
89325,4
30163,6
984,6
21418,6
212610,6
2228,6
8066,6
296,6
37715,6
13826,4
164312,4
182072,4
213607,6
52170,4
66605,8
242313,6
99113,6
82883,6
310,4
89811,4
106404,4
85064,9
67085,4
102422,4
84064,4
110636,4
243225,4
6565,10
322,11
167825,11
16510,6
202028,11
13358,11
27066,11
139083,11
121211,11
238927,11
2820,11
179128,11
39037,6
25961,6
19031,6
2736,6
377,2
70133,2
76631,0
148677,2
214248,2
93761,2
115804,2
412,6
1164,6
179775,6
130136,6
32345,6
136926,6
437,6
957,6
54415,6
69222,6
41323,6
19671,6
53989,6
186852,6
7973,6
114298,6
7532,6
467,6
2135,6
1410,6
12482,6
50828,6
574,3
173022,4
232329,3
222806,3
175340,5
8273,5
4029,3
207683,5
245985,3
196565,3
77805,3
683,6
202519,6
152304,5
89690,5
10082,6
1326,4
96788,6
64051,6
216483,5
237516,5
49649,6
800,1
145604,4
177434,9
123770,4
207076,4
96344,4
141931,1
16135,6
29568,1
8029,1
36129,4
126532,1
114154,0
126794,1
86902,0
5276,0
75866,1
888,6
179735,6
3260,6
30378,6
907,4
155197,4
122029,4
105361,4
107428,4
108728,10
99807,4
260729,4
7541,4
912,6
12763,6
8253,6
24468,11
38475,6
10968,6
4989,6
1256,6
37305,6
1470,6
60881,4
2770,6
26006,6
17488,4
12608,6
1495,6
1402,6
4068,6
14174,6
1014,4
226016,4
134992,4
111541,4
78766,4
30095,4
142749,4
157873,4
104441,4
3364,4
207836,4
1035,6
17745,6
201609,6
13131,6
77081,6
4215,6
10585,2
257344,6
