,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
16,-0.8768631934778752,47.23682466918207,172.80967090627783,-1.2898270391771978,9.40714477130035,2.0925066370290866,0.6842796525264296,0.3714147096796477,-0.9475243722477084,-2.416571151707258,0.008476505411310137,-1.9277631666513202,-1.2287119986294386,-0.2609972078544238,-0.4597347083670242,0.29745355387568784,-0.12699457375413123,0.07207867455376618,-1.5020247855875035,0.32516978118641227,-0.19489017756767557,-0.3606484379141408,0.7230203275625915,0.8966483235307721,-3.348407397833602,3.2617833739967694,1.1701084952971703,-1.6886520498425037,1.5005897051160704,-0.30589369518724424,-0.4378121994949383,0.5668966386365688,1.3067326353582243,1.3463414458490321,0.7067007023413404,-0.006222128777378133,-1.0361139895635687,-0.6247977812572998,-1.9334009419705045,-0.5021326616916779,-0.15499451808219555,-0.40515410901674226,0.25086143211923706,-0.026622134306418112,-0.7449082512080627,0.154982364090037,0.4681809823944325,-0.4872378016253403,0.21219383977083886,0.0569825310814484
73,-0.1253892512134709,-0.3978670461039977,-0.18531661371721186,-0.13958627411243482,1.8701811822847714,0.17028801961095943,-0.2416977537910748,1.5730326500407918,-0.608240657065784,-0.14269930296545985,0.02985645178729587,-0.36504044337125213,-1.177249396709292,1.3518076821514453,-0.6947311428255886,0.2532182933634694,-0.22469148122942556,0.4229429308951288,0.4276169573285039,-1.2942193010316283,-0.4784562888348221,0.8767248332002506,-0.8001565943697164,0.04253337653211511,0.5611040842245787,0.8865157158000945,-1.7502844656518748,0.4369403303228632,0.1670516630242039,-0.3187250615013406,0.44481213866405034,-0.7926663868361487,-0.16448406419024197,-1.5088827998265597,0.4176098711418141,0.12136954637368881,0.31808123969694785,-0.3016280794857477,0.5173413631473888,-0.06493526315600125,-0.0739144302844085,-0.009969402760402826,0.9274128990213089,0.9788250766081721,-0.5622676324320013,0.009253016616414289,-1.6323568745616979,0.0308328668681155,0.5392376420757892,0.5957525568255987
126,202.5626482952414,0.0503163463318189,1.2689484016061343,1.9453593411996994,-13.911235527350163,-1.2515296900915205,0.6171827292974446,0.6495522307082382,-1.607827948356921,-3.105189225225674,-0.07552984191719607,-1.623673033557402,2.430552367459117,0.36910969129671906,-0.2109685458868826,-0.03802141522075342,0.07107856995885885,-0.1076328343478058,-1.3550241687803841,0.4675052041401957,-1.1808190679548585,0.32709107785768965,0.30273816767388134,0.13705968571038246,1.0124974648795981,0.4849702449042529,-0.9773205060692889,-0.38476555913017596,0.66988798256558,-0.7708177243335476,0.27286828400335067,0.05587390881075174,0.07494999288771623,0.898026288141236,0.9937131149637767,-0.24048578713798832,-1.20360266199041,-0.816294262297379,-1.1427014108459128,-0.15453899158539153,-0.7898874798797259,-1.8748798161020936,1.4487421520870492,0.510289612173894,-0.5844216699176393,0.3306086268227898,-0.05910980883421559,0.05128465969966717,-0.22470075512955628,-0.8394236853060107
143,2.704896991161012,-0.5053751208131833,-0.300638201764624,-0.6049110722104116,4.143024495764563,-0.1025180140876646,-0.6388246466564677,0.28039324480656685,1.63198183586593,-0.8708040560379557,0.7667644437695961,1.2882880519632367,-5.549911608452348,-1.7942490657861687,3.5091247787140474,-0.8305027747016557,-0.6851854750228688,0.6032553487411806,0.8460703169041498,-0.8972709138743623,-0.3469818397571071,0.023012924672477255,-0.613249540934775,-0.3330760177176568,-0.8540559936225287,-0.4607430220751516,1.5616996518083746,-0.3896485013426126,-0.45984831638677837,0.15816106664327542,-0.7012372164272223,-2.5728742920726546,-0.495164296335595,-0.3534511442811463,0.3311139705828443,-0.7271372138334691,1.2848997886757239,0.6606385198345727,0.14724053622597882,0.12015154527664013,0.2570133315296739,0.837312659913047,-0.13949308884683076,0.07841472873405342,-1.0074858170054442,-0.9078781427072018,0.7986006456193926,-0.6786483574185999,-0.4360211377842146,2.488379140414016
151,0.24039778164808284,-0.19777396130215802,0.03008400792273318,2.115504713979071,-0.946646292569325,-1.320441324660841,-0.23952952079765552,-0.1245147837516755,-0.4034801010450985,0.7727881052708593,0.19868139743132937,-0.5191097768087101,-1.332705895649267,0.2382915168728733,0.5152043489725091,1.141138530320418,-2.884571493775738,0.1140025015663904,-1.0334117509194989,-4.131126500435146,-1.218431512384718,1.6040181040497337,-0.6990271717036965,4.218758490296566,4.55562534488739,1.1643901435969586,1.0212254646601329,-3.1910754405897896,1.7786674298601317,12.275163155270997,3.8077235159946046,4.658947272573476,23.407620111873058,-2.7130969421569455,6.033731951714574,0.1164418785063281,-7.484141516726908,-24.83556829562508,-11.116069296123074,42.23161991700633,14.838630931984433,6.717394925827051,8.876506538835027,-20.465759222547558,27.422507608711427,-1.0962281324320964,8.912649967837762,-7.2797649742371195,-5.943462551735217,22.953585542352293
210,0.9125835112339479,-0.7785435923211431,-0.5259334067994286,-1.1871763473667647,9.674406492005739,0.7041504449380215,-0.6391583910518415,-0.4474344131097705,1.1411518456556955,3.2557642520443393,-0.5817012594424128,0.9696161986879103,0.23128782587965238,1.0937525457848183,-3.840130077452533,0.9501063541350481,-0.5325295530994667,-0.32917092670574966,-0.4058290633268046,0.1998107592379433,-0.584096122810649,-0.1953201873050291,0.33950458068163697,0.4010573112517668,0.034699198083505065,0.03305553579859521,0.18646300284039913,-0.8225058628981268,-0.2245303526732099,-0.8141984130547278,0.13477249551873838,0.7253770913718968,-0.23329399837459602,0.6444652288587983,-0.09055994365936151,-1.0715991782880412,-0.07865477749542175,0.4063203264451948,0.5320496471136809,0.6828184984674989,-0.7625881083751018,-0.9277739448605968,-0.29401657958313,0.7294409235882398,0.24240889494502446,0.5580212726107328,0.5385823357554612,-0.1478766193060715,-0.017891235597093165,-0.5616589246230468
221,0.364146197644966,-0.5373070584625275,-0.37761766505132455,-0.8989470463590713,7.769470685783254,0.6834056354282398,-0.875735787587472,0.07518379413530862,1.9502600595448099,0.3291339686243924,0.09778612138059996,0.7975077163656734,-0.915054882953502,-0.19893418865637866,0.25256296645243015,-0.4323012878046499,-1.004213059625903,0.6863268646623358,0.9501511894124766,-4.874973331096696,-1.8780297504593046,3.383717282123849,-1.2982055140784656,2.053401563464688,1.4936178263442514,2.8374546570809556,-3.0278186985717888,0.5940545115746007,-0.5725800882317574,-1.7783322288599175,-0.1702494049116469,0.9435271055384951,-0.5215177640220382,0.3340406944636354,1.5600607237274189,0.6614249195214775,0.9585613725613897,-2.3425609352924934,3.0161805632187892,-0.2767880997075652,-0.9162907772901818,-0.617006259637338,-2.132822460319749,0.8849115262037283,-0.8907586998787752,-1.2546088791713061,-0.10448354275909315,0.4165810996599901,-0.1839123464302262,-0.9330440994116299
248,-0.13443877430844298,-0.4045945149011759,-0.16429783071356388,-0.32963683190296683,1.0989934864185387,-0.33437569331736977,-0.06061237684184062,0.6815882509647768,-0.2320442521321746,-1.428473951839691,0.13238524658443307,0.3868324362829862,-1.5004190639549004,-0.1406245081927068,-0.2332268593820108,0.22684913886272068,-0.6343346714218139,0.050122880439519846,-0.17562878334020066,-0.38830773842646105,0.40991495294427316,0.044851948339478184,-0.013410503578012446,0.791259770109072,0.10292544048296795,0.6790637147605677,-0.6804986490876583,0.06725158755997772,0.035185316377641204,-0.33384881885349993,0.03802165631411632,-0.3186124347962273,-0.035882045415209674,-0.22143307022565037,0.48120207641275536,-0.3206134560871802,0.538334967118804,-0.2822098477682756,0.027978768656826906,-0.10555997097539897,0.18023531095525513,-0.050162378447043944,0.3231248145806119,0.4513063318365845,0.13956369990709797,0.13762272035701165,-0.21872659710147288,0.07908547057938749,0.4226180666804831,0.10679622733752966
289,0.5244316245745372,-0.5950001992887263,-0.24853664936450232,-0.5970828010754385,5.129436346159405,-0.09100586127072784,-0.5515753538931067,-0.03655857438383384,0.9208581551404796,0.723037307151508,0.3055003622530252,0.4021220045535493,-3.39661221539104,-1.105942326320812,1.3955440358524585,-0.3422857350367273,-0.057971649156223,0.07166757657543708,0.1485006614259283,1.1953416179118972,0.030897116686088903,-0.7251969315737691,0.11449640311004552,1.1562340480425983,-0.13487796282599923,0.3445110995123323,-0.6254655891460087,0.0749708848948344,-0.2150117619623807,-0.36978560921322307,0.21652318217906064,0.8186328059774751,-0.6183705815163739,-0.5383982047119209,0.3467931964426415,-0.9786819318045227,-1.0717765207925138,0.4376874522718957,0.10760725288111585,-0.39094353857873126,-0.4262324388937611,0.6008846736406327,-1.2596070973096576,0.13513369381695808,-0.6143216619752687,0.2356299827981077,0.4954755372133185,0.38288905116399496,-0.8362025847782945,0.18410699718043275
296,-0.05988372519099109,-0.47209837669680416,-0.14864496013566225,-0.30318091520762164,1.4128721139610916,0.14956661458145082,1.9020879699242081,-0.12564872243639008,-0.5401715199007798,-0.1040863369285239,3.8760012587927095,-0.5745270768791627,-1.1676211385817492,-0.4140728988742765,-0.4835538996247559,0.572546098529107,0.49809559982748663,0.020175167725601153,0.3097068050864558,0.8670058583108141,0.31976330686777044,-0.8859350938554554,-0.35420413546684193,0.3893751234777402,0.06398134055526122,0.20030354870620887,-1.063111577197359,-0.0022216882974106502,-0.17549590383897998,0.12947352389062317,0.42787407197380367,-0.4037309166639557,0.30624522581023345,-0.4376030554657981,0.24156476715831302,0.38879437232022224,-0.2710075549601127,-1.0442209900470218,0.16271950692205625,-0.7985650546320463,0.35767727224141793,-0.08194927834748202,0.05648323206473313,0.8593138880383475,0.21384467234910715,-0.6258401632733416,0.07139721482782974,0.21437870115142207,-0.250089416900596,-0.05515192373223312
