,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
16,0.007086295963475351,-0.00015120254231109444,-0.012004218127001422,0.007554704604248948,-0.0065940106738000175,-0.001373319979161348,-0.004466935599905921,0.0015479524966310009,0.0002530569820594819,0.0015044641027194396,-0.004592177913549187,-0.0017142344494022722,-0.0015324783107895268,-0.002727240969156468,0.002560026314605506,0.0056864918524184875,0.0004315058958862886,0.0018624611613131815,-0.005490458990259574,-0.0042170725401677375,-3.343516999638006e-05,1.7464803731877965e-05,-0.0033111452883851063,-0.0002771012914355206,0.0032045964587052384,-0.004700988277741157,-0.0036992128812845205,0.003048142255127548,0.0015140885665828458,-0.00597822413157765,-0.0008645094144599612,-0.0036516602298005594,-0.006039696407576843,0.0004529121185093224,-0.00035853501522062066,0.0033126280046605738,0.0014188053758103349,0.0021371935491421626,-0.0010902939232710687,-0.000189357334025979,-0.001094337524428446,-0.004815375305546515,0.0028196736494643117,-0.0033121237542802677,0.0027191786392141443,0.004169030258324776,0.0018448764425015977,-0.0014131818777390398,-0.0046264481634986955,-0.0018904012273604465
73,0.006670752007443384,-5.385395674630456e-05,-0.008970182555247064,-0.006952833463022176,-0.012251702148227716,0.0013897672308958635,0.0026053771081543022,0.008781883866303264,0.006567163243794903,0.0012995883695313124,0.010094489991693708,-0.002846412146754868,0.002337574772644308,0.0024203330981305117,-0.0012087621511404545,0.0024343774876816418,-0.008299297249264362,0.005116788019822875,-0.0018428782329178595,-0.0014922735762656434,0.005938771645841555,-0.00364300088691407,-0.0033534472043538054,0.005323805355589181,-0.004898472845844121,0.00202622689024168,0.004843090975293387,-0.010654184392603457,-0.002056028770927707,0.005842955463534229,0.0021252601963417,-0.0012825832847447502,0.0034771036769255387,0.000717028169699946,-0.0004656161058677888,-0.0013342775118363205,0.0003317253060925273,-0.0017433487632195898,0.0028865811012568957,0.0004598206191629831,0.0003632893528725937,0.001632429734849574,-0.0020083220925913208,-0.0026182012011503938,0.0014007643714438105,-0.005994872205171018,-0.002535813341968516,0.001220959099989237,-0.005255369708546321,-0.00045306194674866134
126,0.020177315140044328,-0.005677951388503834,-0.025669493816124184,-0.011387708559397932,0.013688864699931103,0.003520990383113479,-0.0005292122202736663,0.0009605741787903696,0.004406419435161186,-0.0007916028008048363,0.007268245138068881,-0.0038764455013451478,-0.001917908095396165,0.005030504304079766,6.178968972888157e-05,0.0055484668746125345,-0.00849841818106968,-0.0023870322162496704,-0.002670154246538327,0.0004233417194877388,0.0009031918712196456,-0.0015825247179682474,-0.00023726198420415034,-0.0008033256251141681,-0.003379490411887045,0.000841647131775077,0.003623824240149119,-0.00036113510025489684,0.0014997860221780826,0.0020704433420695584,-0.00040754568457418726,0.0009323639901502789,0.0009235706921008612,0.0022468222162141875,0.004352329547927627,-0.004554921337451783,0.0031731574312831197,-0.003982846499539025,-0.0038454990098756342,0.003201093642028988,0.0013446971787079228,0.0010611556083192479,0.0023419192662256292,-0.002664068897738282,-0.001877362433550761,-0.0022448118428699524,-0.001272331939171965,-0.0006024417663586104,-0.00037434637360606667,0.005990791965361313
143,0.015502531157626284,-0.006552968122883245,-0.021833137892437654,-0.00791023928893953,0.003701396182736342,0.004424609367916052,0.0037173136664364085,0.0002184657003406799,0.0016768716504723695,0.003192482243383333,0.005521719626758229,0.0017900818156413297,-0.0017899279358362195,0.0008042852951398409,0.000753706185094862,0.008480168667693602,-0.004696966332085203,-0.004893022263372928,-0.006468842174746493,-0.002997595720633447,-0.0011973053889929742,-0.002330799589301442,-0.0007113829160129513,-0.000565957161181744,-0.0015536891024770848,-0.0013167903558745017,0.000633752870343252,0.0028813871573037516,0.002982229809816267,0.0026045680255597356,-0.0021039515117119716,0.002295723955694963,-0.002454499708160155,-0.004341998830851619,0.0036632065520956765,-0.0013882793397565567,0.003989808986734901,0.0013153389211920095,-0.002209894607933275,0.0007837003388635147,0.002848501001809173,-0.00020579337388286907,0.0024303949340032547,-0.006853079942191628,-0.0033785424643752397,-0.0035969368714931426,0.0014205416127433656,-0.001759185609644296,0.0014547472980271491,-0.00042354064307728367
151,0.016184832410224715,-0.012394032276197316,-0.020609339029087972,0.0018290521865546793,-0.00274702645833096,-0.00028182970718912165,-0.0022769696406444713,0.005146181805684051,0.00504376972298791,0.0004939388048165743,0.007501988513960076,-0.004701165818974481,-0.009915660006280016,0.013073019819121168,-0.005054707394157508,0.013423679685436717,-0.007471766089394858,0.0018778855938870432,-0.0004130729080291457,0.001601773052982311,-0.007933666436637258,-0.0007086825227618418,-0.00085485292664849,-0.00010630997874721059,0.006987665964181813,0.005658320102986073,0.0013402875193514342,0.0025808504243438344,0.0008056186441511114,0.010923881560443433,-0.00883959481866967,-0.012081843206387784,0.00912922018318791,0.0026956502228179602,-0.0011405107687214445,0.006921366048604099,-0.0006098144807120489,0.011110657849860385,0.0178771536322103,0.0026326459454352738,0.005010043282057623,0.0006141270214887255,-0.0007292286795215494,-0.0003539325198897632,-0.004506663804631359,-0.0054921365991693685,0.005471093790447036,-0.0003823340274301966,9.67462650628112e-05,-0.007945716631411743
210,0.032181979916296406,-0.00047551902385495207,-0.01638786081073445,-0.025784781047399178,0.014023056316735966,-0.0021421091704527193,0.005058910173711578,-0.0026721634905269554,0.003234525329266886,-0.005704845067965766,0.000558198764428546,0.0021366367551586656,0.0031581356930723216,0.000970922217064475,0.0005799768513435002,0.0004367276207808608,0.0031997889375452652,0.00132258403862139,0.005708933574923839,0.00614553585426786,-0.0010852747690527772,-0.0013994242433438453,0.0005529549611567029,-0.004139558555761647,-0.007054726221542178,0.010304455006537929,-0.006891891624293358,-0.0029438322224516235,-0.0016597770095777315,-0.0006543643636302489,0.0052955628446422955,0.011535256958598148,0.0035196460715125368,0.002159529142791058,0.006576030728517548,-0.009958496824658204,-0.003842039414520723,0.0012917203823841496,-0.008101357981201828,0.001826060532175639,-0.0034221591292116524,0.0037204323871318184,-0.003495437979482039,-0.0035362949406129948,-0.00403458864256638,0.001666998031487783,-0.002040327288978142,0.0017270240705087902,0.006542618202203881,0.008941951263217571
221,0.020968261014137964,0.00535010116927868,-0.025829782020722294,-0.012304159744176398,0.008588350897691837,0.01648546856406376,-0.0005902486279563543,0.001207170320086733,0.008404351936243056,0.00047093435723004654,-0.003993999678265272,-0.00156251887468253,-0.006323327691239971,0.0048502111611414015,-0.0012190876237265537,-0.0016710269543334312,0.0010083494268878985,-0.0010606151861471795,-0.003963105493564834,0.0029645219509057976,-0.001978463532364642,-0.00034589457581204715,-0.00506233666375878,-0.0007904931479733461,-0.005410091914784345,0.0047665231413463426,0.0008438950578903833,-0.0023542117799537137,-0.006075518984437183,-0.0021012726282855143,0.0034118673193602135,-0.0014029311454979907,-0.004141958577246361,0.0003363299649899088,0.002143221029369447,0.002949679278556433,-0.00027521373439437415,0.003267251506192859,-0.0007849633760042314,0.0013596208963403517,0.003416430767233368,0.004508866648563538,-0.0010207248498850154,0.0016054413471518559,-0.002668643362776019,0.0034659145114371813,0.0011840481006960405,0.003973297137775243,-0.002538058119651986,0.005003307976048052
248,-0.003538442731321846,-0.011313210354815199,-0.0009624188851781753,-0.008972680174888203,-0.011757132588966527,-0.0037549142977516764,0.0002394354036603299,0.004289097051662726,-0.0010001743055901458,0.00401649852973815,-0.010741270150911607,-0.013328842631851072,0.0009421787275915957,-0.003517537632044321,0.0036372376172197777,-0.0017686923027274643,0.007276100149969935,-0.004186721601050904,-0.002198665849845015,0.003772612108179686,-0.0026461071266905244,-0.0018176450680985165,1.248179436077976e-06,0.0011294699192545038,0.006905024829729855,0.004554806569338283,-0.003632959093078746,0.003656417073372539,-0.0005580801781579607,0.008074474351294955,0.0016793569777198178,0.0025222799470920004,0.0032239177616411496,0.0032546962637342042,0.0060920698505125504,0.0013468213567929494,-0.002025225610191887,-0.00040122602393666723,-0.003507462981146566,-0.0036290067656393307,-0.005304930389135696,0.001565027551335662,-0.002697413878114572,-0.0020241075420123185,-0.0004203747701845964,0.0004816218389954642,-0.0050281172635902585,-0.00019775447410674097,0.0067504699352899065,0.001200508049970422
289,0.015426024445232299,0.017503928441985672,-0.013084962272207904,0.0011711876624637134,0.0024152801417958057,0.008247418421705049,0.017204402070523442,0.0009399310615584802,0.005263782064751163,-0.0006705526339383659,-0.0009559414591963771,0.0002251129342470026,-0.008654477633066652,0.00882932098785794,0.0021820456991296115,0.007438257185771445,0.0027911825806741977,0.0010852803013070914,0.0015141471775813708,0.0040793828076429025,0.0028952848393181464,-0.004936573365206356,-0.0033766214731873593,0.008040094094762225,-0.005636394851966994,0.005662062228339515,0.005616505860180441,-0.004912678540236094,0.001206812784207199,0.001520960542735556,0.0018380948790077238,-0.0042497763487294475,0.005237279791258454,0.008641614390743702,0.0002124147744034932,0.002890915594840101,-0.0010047315682530655,0.0019356811224771507,-0.007727215091509424,0.010789747447325667,0.004033676622901253,-0.0006878273103443284,0.003433017286958772,0.009057550240755503,0.0027470383958344098,0.0033228028263680358,-0.0001280264377588113,-0.0015507541267052284,0.0005289712582590221,-0.003317423424787332
296,0.001135331664333053,0.006108098287986776,-0.0029044038221615388,-0.010468998001419975,-0.00479197143923925,-0.006505768128326002,0.006541925080787407,-0.001331257009118108,0.01200319158396462,0.010189681904608996,0.008221406065422187,0.002699706780388136,-0.002635600287441092,0.00500493882904388,0.0075226594316821615,-0.00010148788303139442,-0.007519874889615613,0.008832965383804769,0.006737295010183182,0.0020445532374203323,0.010339757893700407,0.0021616824894036004,-0.014688739390353634,-0.0010761406116933435,-0.0010008981268270576,-0.0052220856015870246,-0.0098669614394378,-0.0020432485746550593,-0.0031411562329216364,8.369831874160387e-05,0.0023327945021806937,0.007594975998824337,-0.008737800275198054,0.008152582369588325,0.010316535230168431,0.0006812685511479201,-0.003659566995778796,0.006876756768070109,0.0029329405552156827,-0.0035318266404239934,0.002054626739497814,0.00023060693848411196,0.004952261582785403,-0.0005961720691318416,0.0010579941267818476,-0.0012781673454144034,0.0010350345232553156,0.0015480269797598374,-0.0009426744176481797,0.005605596485246052
