year,month,day,hour,count
2012,10,24,15,1
2012,10,25,0,2
2012,10,28,10,1
2012,10,28,13,1
2012,10,28,14,1
2012,10,28,16,1
2012,10,28,17,1
2012,10,28,19,1
2012,11,11,21,1
2012,11,12,19,1
2012,11,13,0,1
2012,11,13,5,1
2012,11,17,15,1
2012,11,17,16,1
2012,11,17,20,2
2012,11,17,21,1
2012,11,17,22,1
2012,11,18,3,1
2012,11,20,11,1
2012,12,10,23,1
2012,12,13,17,2
2012,12,15,18,1
2012,12,15,19,1
2012,12,15,20,1
2012,12,19,16,1
2012,12,23,14,1
2012,12,30,15,1
2012,12,30,17,2
2012,12,30,21,1
2013,1,5,21,1
2013,1,6,1,1
2013,1,16,16,1
2013,1,25,18,1
2013,2,11,0,1
2013,2,12,2,1
2013,2,16,18,1
2013,2,17,14,1
2013,2,17,16,1
2013,2,17,19,1
2013,2,18,14,1
2013,3,4,22,1
2013,3,8,17,1
2013,3,9,3,1
2013,3,11,18,1
2013,3,11,19,1
2013,3,18,13,1
2013,3,29,19,1
2013,3,30,1,1
2013,3,30,16,1
2013,4,3,20,1
2013,4,7,14,1
2013,4,7,15,1
2013,4,7,18,1
2013,4,25,15,1
2013,4,28,2,1
2013,4,30,18,1
2013,5,2,1,1
2013,5,4,20,1
2013,5,11,19,1
2013,5,17,15,1
2013,6,9,15,1
2013,7,22,18,1
2013,8,14,2,1
2013,8,17,19,1
