year,month,day,hour,count
2012,5,19,13,1
2012,5,27,15,1
2012,6,6,21,1
2012,6,10,16,1
2012,6,13,8,2
2012,6,14,17,1
2012,6,15,18,1
2012,6,17,9,1
2012,6,21,13,1
2012,7,3,12,1
2012,7,3,19,2
2012,7,13,15,1
2012,7,28,14,1
2012,8,5,20,1
2012,9,15,15,2
2012,10,12,12,1
2012,10,13,20,1
2012,10,28,20,1
2012,10,29,12,1
2012,11,7,18,1
2012,11,11,12,1
2012,11,20,21,1
2012,11,23,15,1
2012,11,23,17,1
2012,11,25,19,1
2012,12,1,14,1
2012,12,2,18,1
2012,12,2,19,1
2012,12,6,15,1
2012,12,15,21,1
2012,12,21,20,1
2012,12,29,16,1
2012,12,30,16,1
2012,12,31,20,1
2013,1,11,18,1
2013,1,13,19,1
2013,1,15,16,1
2013,2,2,13,1
2013,2,14,14,1
2013,2,16,16,2
2013,3,16,16,1
2013,3,17,17,1
2013,3,25,21,1
