year,month,day,hour,count
2012,10,13,11,1
2012,10,13,15,1
2012,11,24,15,1
2012,12,1,17,1
2012,12,8,22,1
2012,12,23,16,1
2012,12,31,21,1
2013,1,27,22,1
2013,1,28,19,1
2013,1,31,16,1
2013,2,1,18,1
2013,2,19,5,1
2013,2,22,14,1
2013,3,4,21,1
2013,3,10,12,1
2013,3,11,17,1
2013,3,12,22,1
2013,3,16,9,1
2013,3,16,22,1
2013,4,15,17,1
2013,4,15,20,2
2013,4,16,20,1
2013,4,17,19,1
2013,4,18,20,1
2013,4,19,17,1
2013,4,21,17,1
2013,4,22,14,1
2013,4,22,16,1
2013,5,1,19,1
2013,5,9,17,1
2013,5,10,11,1
2013,5,11,16,1
2013,5,12,17,1
2013,5,15,16,2
2013,5,16,13,1
2013,5,17,12,1
2013,5,17,20,1
2013,5,18,14,1
2013,5,18,15,1
2013,5,21,16,1
2013,5,21,19,1
2013,6,14,21,1
2013,7,2,20,1
2013,7,3,20,1
2013,7,9,18,2
2013,7,10,10,1
2013,7,10,20,1
2013,7,29,16,1
2013,8,2,21,1
2013,8,13,20,1
2013,9,2,20,1
2013,9,14,22,1
