year,month,day,hour,count
2012,5,30,13,1
2012,6,9,7,1
2012,6,13,19,1
2012,8,10,19,1
2012,10,12,1,1
2012,10,12,18,1
2012,10,13,15,1
2012,11,13,15,1
2012,12,15,9,1
2013,1,8,21,1
2013,1,18,17,1
2013,1,18,18,1
2013,1,18,21,1
2013,2,2,16,2
2013,2,2,18,1
2013,2,14,19,1
2013,2,17,18,1
2013,2,25,10,1
2013,2,28,16,1
2013,2,28,17,1
2013,3,5,19,1
2013,3,14,21,1
2013,3,24,17,1
2013,3,25,16,1
2013,3,29,15,1
2013,3,29,16,1
2013,4,10,14,1
2013,4,10,15,1
2013,4,10,16,1
2013,4,11,16,1
2013,4,21,17,1
2013,4,22,19,1
2013,4,23,19,1
2013,4,24,17,1
2013,4,24,20,1
2013,5,9,20,1
2013,5,11,17,1
2013,5,12,20,1
2013,5,13,19,1
2013,5,15,19,1
2013,5,17,22,1
2013,5,19,20,1
2013,5,24,18,1
2013,5,24,19,1
2013,5,28,19,1
2013,5,29,19,1
2013,5,31,19,1
2013,6,4,19,2
2013,7,4,19,1
2013,7,10,19,1
2013,7,14,15,1
2013,7,14,20,1
2013,7,25,21,1
2013,7,29,19,1
2013,8,2,19,1
2013,8,6,22,1
2013,8,12,18,1
2013,8,14,12,1
2013,8,17,18,1
2013,8,21,22,1
2013,8,22,19,1
2013,8,22,21,1
2013,8,30,17,2
2013,9,1,2,1
2013,9,1,8,1
2013,9,14,22,1
