year,month,day,hour,count
2012,5,9,14,1
2012,5,11,19,1
2012,5,11,20,1
2012,5,13,18,1
2012,5,14,15,2
2012,5,14,16,1
2012,5,16,13,1
2012,5,17,18,1
2012,5,19,18,1
2012,5,24,15,1
2012,5,25,22,1
2012,6,5,20,1
2012,6,11,12,1
2012,6,12,14,2
2012,6,12,15,1
2012,6,25,18,1
2012,6,27,15,1
2012,6,27,16,1
2012,7,3,17,1
2012,7,7,15,2
2012,7,11,14,1
2012,7,11,15,1
2012,7,13,13,2
2012,7,15,17,1
2012,7,15,19,1
2012,7,22,19,1
2012,7,29,18,1
2012,8,6,14,1
2012,8,9,17,1
2012,8,10,12,1
2012,8,10,13,1
2012,8,11,19,1
2012,8,18,12,1
2012,8,18,13,2
2012,8,20,14,2
2012,9,6,12,1
2012,9,15,18,1
2012,10,12,15,1
2012,10,22,20,1
2012,10,26,12,1
2012,10,27,12,1
2012,10,28,11,1
2012,10,31,13,1
2012,10,31,14,1
2012,11,2,17,1
2012,11,7,14,2
2012,12,5,14,1
2012,12,5,16,1
2012,12,10,14,1
2012,12,15,17,1
2012,12,19,15,1
2012,12,28,21,1
2013,1,1,18,1
2013,1,2,16,1
2013,1,3,16,1
2013,1,5,15,1
2013,1,6,14,1
2013,1,6,20,2
2013,1,12,17,1
2013,1,13,18,1
2013,1,26,17,1
2013,1,27,13,1
2013,1,27,14,1
2013,1,28,10,1
2013,2,2,15,1
2013,2,8,20,1
2013,2,12,16,1
2013,2,18,15,2
2013,2,19,17,1
2013,3,10,14,1
2013,3,15,13,1
2013,3,16,10,1
2013,3,17,12,1
2013,3,17,16,2
2013,3,18,13,1
2013,3,18,14,1
2013,3,22,13,1
2013,3,25,19,1
2013,3,27,17,1
2013,4,2,16,1
2013,4,8,14,2
2013,4,21,16,1
2013,5,17,14,1
2013,5,19,16,1
2013,5,19,19,1
2013,5,31,16,1
2013,6,24,22,1
2013,7,13,19,1
2013,7,20,17,1
2013,7,28,18,1
2013,8,2,9,1
2013,8,9,19,1
2013,8,18,18,1
