year,month,day,hour,count
2012,4,8,10,2
2012,4,12,6,1
2012,4,27,20,1
2012,4,29,6,1
2012,5,2,18,9
2012,5,3,18,1
2012,5,3,22,1
2012,5,4,15,1
2012,5,4,23,1
2012,5,5,1,1
2012,5,5,10,1
2012,5,7,13,1
2012,5,9,9,1
2012,5,9,10,1
2012,5,12,19,1
2012,5,13,21,1
2012,5,15,6,1
2012,5,16,6,1
2012,5,26,13,1
2012,5,27,17,1
2012,5,28,18,2
2012,5,29,12,1
2012,5,29,13,3
2012,5,29,14,2
2012,6,1,19,4
2012,6,1,21,1
2012,6,1,22,1
2012,6,3,13,1
2012,6,4,12,1
2012,6,4,21,5
2012,6,5,9,2
2012,6,10,6,1
2012,6,11,12,1
2012,7,3,21,2
2012,7,8,11,1
2012,7,11,12,2
2012,7,15,21,1
2012,7,22,6,2
2012,7,30,13,2
2012,7,30,16,1
2012,9,13,20,1
