year,month,day,hour,count
2012,5,16,12,1
2012,5,16,18,1
2012,5,16,19,1
2012,5,17,15,1
2012,5,17,18,1
2012,5,19,11,1
2012,5,19,17,1
2012,5,21,19,1
2012,5,22,13,1
2012,5,22,16,1
2012,5,22,19,1
2012,5,24,13,1
2012,5,24,16,1
2012,5,27,18,1
2012,5,28,20,1
2012,5,29,16,1
2012,5,30,11,1
2012,5,30,14,1
2012,5,30,15,1
2012,6,1,22,1
2012,6,3,18,1
2012,6,5,12,1
2012,6,5,13,1
2012,6,5,16,1
2012,6,5,17,1
2012,6,5,21,1
2012,6,6,18,1
2012,6,9,15,1
2012,6,11,16,1
2012,6,11,18,1
2012,6,12,20,1
2012,6,13,14,1
2012,6,13,15,2
2012,6,13,19,1
2012,6,13,20,1
2012,6,14,13,1
2012,6,14,16,1
2012,6,18,18,1
2012,6,19,18,1
2012,6,21,19,1
2012,6,21,20,1
2012,6,27,13,1
2012,6,27,15,1
2012,6,27,17,1
2012,6,27,18,1
2012,6,27,20,1
2012,7,2,20,1
2012,7,4,17,1
2012,7,4,18,1
2012,7,7,15,2
2012,7,9,14,1
2012,7,9,19,1
2012,7,11,14,1
2012,7,13,17,1
2012,7,15,18,1
2012,7,16,13,1
2012,7,16,19,1
2012,7,28,15,1
2012,7,28,18,1
2012,7,28,20,1
2012,7,29,15,1
2012,8,9,21,1
2012,8,10,19,1
2012,8,12,15,1
2012,8,12,19,1
2012,8,18,8,1
2012,9,15,15,1
2012,10,17,20,1
2012,10,25,12,1
2012,10,26,14,1
2012,10,31,8,1
2012,12,22,18,1
2012,12,29,22,1
2012,12,31,11,1
2013,1,1,12,1
2013,1,11,20,1
2013,1,14,10,1
2013,1,25,18,1
2013,1,31,10,1
2013,2,3,13,1
2013,2,4,19,1
2013,2,6,8,1
2013,2,7,10,1
2013,3,6,21,1
2013,3,8,9,1
2013,3,12,18,1
2013,3,21,14,1
2013,4,5,10,1
2013,4,5,20,1
2013,4,12,19,1
2013,4,20,13,1
2013,4,21,20,1
2013,5,1,18,1
2013,5,3,17,1
2013,5,4,16,1
2013,5,9,12,1
2013,5,11,8,1
2013,5,13,18,1
2013,5,27,16,1
2013,7,18,18,1
2013,7,19,17,1
2013,8,2,20,1
2013,8,3,13,1
