year,month,day,hour,count
2012,4,7,20,1
2012,4,7,21,1
2012,4,8,17,2
2012,4,8,19,1
2012,4,9,19,1
2012,4,11,18,1
2012,4,12,14,1
2012,4,12,15,1
2012,4,15,20,1
2012,4,16,18,1
2012,4,17,17,1
2012,4,17,18,1
2012,4,19,8,1
2012,4,20,12,1
2012,4,20,20,2
2012,4,21,18,2
2012,4,22,16,1
2012,4,22,18,1
2012,4,23,18,1
2012,4,26,17,1
2012,4,26,20,1
2012,4,28,18,3
2012,4,29,16,2
2012,4,29,17,2
2012,5,2,16,1
2012,5,3,17,1
2012,5,5,20,1
2012,5,7,12,2
2012,5,9,13,1
2012,5,11,12,2
2012,5,11,20,1
2012,5,11,21,1
2012,5,13,15,1
2012,5,13,18,1
2012,5,14,11,2
2012,5,15,16,1
2012,5,15,17,1
2012,5,15,20,2
2012,5,16,12,1
2012,5,17,8,1
2012,5,17,12,1
2012,5,19,19,2
2012,5,21,18,1
2012,5,22,12,1
2012,5,22,17,1
2012,5,22,18,1
2012,5,22,20,1
2012,5,27,11,2
2012,6,4,15,2
2012,6,5,13,1
2012,6,6,16,1
2012,6,9,21,2
2012,6,12,12,1
2012,6,12,16,1
2012,6,14,15,1
2012,6,15,20,1
2012,6,17,18,1
2012,6,18,14,1
2012,6,18,16,2
2012,6,18,18,1
2012,6,18,19,1
2012,6,21,15,1
2012,6,21,18,2
2012,6,27,12,2
2012,7,1,13,1
2012,7,4,15,1
2012,7,5,9,2
2012,7,6,10,1
2012,7,6,16,2
2012,7,6,18,1
2012,7,6,19,2
2012,7,6,21,1
2012,7,7,19,1
2012,7,7,20,1
2012,7,9,13,1
2012,7,11,20,1
2012,7,12,9,1
2012,7,13,14,2
2012,7,13,16,1
2012,7,14,18,1
2012,7,16,9,1
2012,7,16,11,1
2012,7,17,12,1
2012,7,20,20,1
2012,7,22,19,1
2012,7,24,19,1
2012,7,28,12,1
2012,7,28,14,1
2012,8,6,19,1
2012,8,14,10,1
2012,8,20,14,1
2012,9,5,20,1
2012,9,13,21,1
2012,9,15,11,2
2012,9,15,15,1
2012,9,16,11,1
2012,11,18,17,1
2012,11,21,14,2
2012,11,22,13,1
2012,11,29,12,2
2012,12,2,18,2
2012,12,23,19,1
2012,12,28,19,1
2012,12,29,18,1
2013,1,5,18,1
2013,1,7,8,1
2013,1,13,17,1
2013,4,12,15,1
2013,5,25,17,1
