year,month,day,hour,count
2012,4,4,19,1
2012,4,4,22,1
2012,4,4,23,1
2012,4,5,2,1
2012,4,6,23,1
2012,4,7,20,1
2012,4,8,18,1
2012,4,8,23,1
2012,4,9,0,1
2012,4,10,12,1
2012,4,10,13,1
2012,4,11,17,1
2012,4,11,23,1
2012,4,12,20,2
2012,4,13,1,1
2012,4,16,18,1
2012,4,18,22,1
2012,4,19,21,1
2012,4,24,20,1
2012,4,24,21,1
2012,4,26,22,1
2012,4,26,23,1
2012,4,28,21,1
2012,5,3,19,1
2012,5,4,18,1
2012,5,7,22,1
2012,5,9,0,1
2012,5,12,16,1
2012,5,29,16,1
2012,7,30,19,1
2012,11,8,20,1
2012,12,6,20,1
2012,12,7,20,1
2012,12,9,16,1
2012,12,19,17,1
2012,12,19,22,1
2013,1,3,15,1
2013,1,5,19,1
2013,1,18,20,1
2013,1,21,19,1
2013,1,25,14,1
2013,1,27,18,1
2013,2,8,14,1
2013,2,8,15,1
2013,2,12,19,1
2013,2,12,20,1
2013,2,12,21,1
2013,2,12,22,1
2013,2,13,17,1
2013,2,13,18,1
2013,2,13,19,1
2013,3,11,12,1
2013,3,14,18,1
2013,3,15,18,1
2013,3,17,15,1
2013,3,26,19,1
2013,3,26,20,1
2013,3,31,16,1
2013,4,2,16,1
2013,4,3,17,1
2013,4,4,15,1
2013,4,8,14,1
2013,4,9,15,1
2013,4,10,16,1
2013,4,11,13,1
2013,4,11,16,1
2013,4,12,15,1
2013,4,16,13,1
2013,4,16,17,1
2013,4,17,9,1
2013,4,17,15,1
2013,4,18,13,1
2013,4,18,15,1
2013,4,21,14,1
2013,4,22,17,1
2013,4,22,18,1
2013,4,26,15,1
2013,4,28,15,1
2013,4,29,14,1
2013,4,29,16,1
2013,4,30,11,1
2013,5,1,11,1
2013,5,8,10,1
2013,5,10,14,1
2013,5,11,12,1
2013,5,16,11,1
2013,5,22,13,1
2013,5,29,23,1
2013,6,3,16,1
2013,6,9,12,1
2013,6,24,19,1
2013,6,24,20,1
2013,8,5,16,1
2013,8,27,20,1
2013,9,2,18,1
