year,month,day,hour,count
2012,6,17,14,1
2012,6,18,20,1
2012,7,7,18,1
2012,7,9,7,1
2012,7,13,9,1
2012,7,15,18,1
2012,8,20,21,1
2012,10,16,18,1
2012,10,17,16,1
2012,10,27,21,1
2012,10,31,18,2
2012,12,3,10,1
2012,12,3,13,2
2012,12,3,14,1
2012,12,3,15,1
2012,12,3,18,1
2012,12,3,20,1
2012,12,3,21,1
2012,12,10,15,1
2012,12,10,16,1
2012,12,15,1,1
2012,12,18,19,3
2012,12,18,21,1
2012,12,30,12,1
2013,1,1,16,1
2013,1,1,17,1
2013,1,3,18,1
2013,1,17,16,1
2013,2,14,18,1
2013,2,21,15,1
2013,2,28,10,1
2013,3,4,18,1
2013,3,7,20,1
2013,3,8,15,1
2013,3,15,22,1
2013,3,27,21,1
2013,3,28,15,1
2013,3,28,19,1
2013,3,30,21,1
2013,4,4,0,1
2013,4,5,9,1
2013,4,21,8,1
2013,4,21,15,1
2013,5,11,15,1
2013,5,13,19,1
2013,5,30,21,1
2013,5,31,23,1
2013,7,4,21,1
2013,7,25,22,1
2013,7,26,23,1
2013,7,28,18,1
2013,8,3,18,2
2013,8,6,18,1
2013,8,31,9,1
2013,9,3,20,1
2013,9,3,21,1
2013,9,4,15,1
