year,month,day,hour,count
2012,4,10,18,1
2012,4,13,18,1
2012,4,13,19,2
2012,4,15,18,1
2012,4,17,20,1
2012,4,19,18,1
2012,4,20,15,1
2012,4,21,1,1
2012,4,25,21,2
2012,4,26,14,1
2012,4,28,19,1
2012,4,28,20,1
2012,4,28,21,1
2012,4,29,16,1
2012,5,2,15,1
2012,5,2,20,1
2012,5,4,19,1
2012,5,5,9,1
2012,5,9,15,1
2012,5,9,18,1
2012,5,12,13,1
2012,5,12,14,1
2012,5,14,12,1
2012,5,22,12,1
2012,5,24,9,1
2012,5,24,14,1
2012,5,24,16,1
2012,5,29,15,1
2012,5,29,17,1
2012,5,30,12,1
2012,6,5,12,1
2012,10,12,15,1
2012,10,17,18,1
2012,10,23,15,1
2012,10,27,16,1
2012,10,29,16,1
2012,11,12,22,1
2012,12,1,13,1
2012,12,1,16,1
2012,12,1,17,1
2012,12,3,13,1
2012,12,12,11,1
2012,12,12,14,1
2012,12,19,17,1
2012,12,21,19,1
2012,12,29,19,1
2013,1,8,15,1
2013,1,8,19,1
2013,1,15,16,1
2013,1,15,18,1
2013,1,15,19,1
2013,2,3,16,1
2013,2,25,19,1
2013,2,28,16,1
2013,3,7,18,1
2013,3,10,15,1
2013,3,18,15,1
2013,3,30,16,1
2013,3,30,17,1
2013,4,6,15,1
2013,4,9,15,1
2013,4,26,16,1
2013,5,3,16,1
2013,5,9,21,1
2013,6,3,15,1
2013,8,6,15,1
2013,8,8,21,1
