year,month,day,hour,count
2012,4,7,22,1
2012,4,11,7,1
2012,4,11,15,2
2012,4,21,22,2
2012,4,23,10,1
2012,4,26,14,1
2012,4,28,8,1
2012,4,29,18,1
2012,5,4,12,2
2012,5,5,0,1
2012,5,7,15,2
2012,5,9,11,1
2012,5,12,12,1
2012,5,15,14,1
2012,5,15,22,1
2012,5,16,14,2
2012,6,8,0,1
2012,6,11,14,1
2012,6,17,14,1
2012,6,17,15,1
2012,6,27,14,1
2012,7,9,14,1
2012,8,6,15,1
2012,8,6,18,1
2012,8,9,17,1
2012,8,11,13,2
2012,8,18,13,2
2012,10,23,8,1
2012,10,25,10,1
2012,11,13,18,1
2012,11,16,17,1
2012,11,21,13,1
2012,11,23,15,2
2012,11,24,13,1
2012,12,6,13,1
2012,12,7,15,1
2012,12,13,16,1
2012,12,16,14,1
2012,12,20,13,2
2012,12,22,19,1
2012,12,28,15,1
2012,12,28,17,1
2013,1,1,13,1
2013,1,15,13,1
2013,1,16,17,2
2013,1,18,14,2
2013,1,26,20,1
2013,1,31,17,1
2013,2,5,10,1
2013,2,8,14,1
2013,2,8,19,1
2013,2,14,14,1
2013,3,15,15,2
2013,3,15,18,1
2013,3,24,18,1
2013,3,24,19,1
2013,3,28,19,1
2013,4,1,18,1
2013,4,4,17,1
2013,4,4,19,1
2013,4,5,17,1
2013,4,5,18,1
2013,4,17,14,1
2013,4,19,16,1
2013,4,19,17,2
2013,4,23,10,1
2013,4,26,18,1
2013,4,26,19,1
2013,5,8,14,1
2013,5,12,18,2
2013,5,24,20,1
2013,5,30,17,1
2013,6,6,16,1
2013,6,7,14,1
2013,6,19,13,1
2013,7,5,20,1
2013,7,27,16,1
2013,7,30,15,1
2013,8,2,20,1
