year,month,day,hour,count
2012,7,8,16,3
2012,7,8,20,1
2012,7,9,7,1
2012,7,9,10,1
2012,7,9,17,2
2012,7,9,18,1
2012,7,10,7,1
2012,7,12,10,1
2012,7,12,13,1
2012,7,12,14,1
2012,7,12,18,2
2012,7,13,9,2
2012,7,13,11,1
2012,7,13,12,2
2012,7,13,13,1
2012,7,13,19,1
2012,7,14,10,1
2012,7,14,11,2
2012,7,15,16,1
2012,7,16,12,2
2012,7,16,19,1
2012,7,17,14,2
2012,7,17,15,1
2012,7,18,8,1
2012,7,30,7,1
2012,8,5,19,1
2012,8,6,9,1
2012,8,10,9,1
2012,9,6,8,1
2012,9,13,18,2
2012,9,15,19,1
2012,10,24,10,1
2012,10,28,12,1
2012,10,29,8,1
2012,10,29,11,2
2012,10,31,11,1
2012,10,31,17,2
2012,11,1,11,1
2012,11,1,18,1
2012,11,2,8,1
2012,11,2,9,2
2012,11,13,21,1
2012,11,17,12,1
2012,11,22,16,1
2012,11,23,14,2
2012,12,8,16,1
2012,12,10,13,2
2012,12,13,15,1
2013,1,3,9,1
2013,1,7,14,1
2013,1,16,16,1
2013,1,16,18,1
2013,1,16,19,1
2013,1,24,18,1
2013,2,13,19,2
2013,2,25,15,1
2013,3,20,15,2
2013,3,20,16,1
2013,3,24,20,2
2013,4,2,9,1
2013,7,1,15,1
2013,8,22,17,1
