year,month,day,hour,count
2012,4,8,20,1
2012,4,11,7,1
2012,4,13,8,1
2012,4,15,21,1
2012,4,19,7,1
2012,4,20,13,1
2012,4,21,20,2
2012,4,22,9,1
2012,4,22,10,1
2012,4,22,16,1
2012,4,24,16,1
2012,4,28,20,2
2012,4,29,6,1
2012,4,29,12,1
2012,4,29,14,1
2012,5,4,20,1
2012,5,5,17,1
2012,5,5,22,1
2012,5,7,14,1
2012,5,7,15,1
2012,5,7,18,2
2012,5,11,14,1
2012,5,12,21,2
2012,5,13,20,1
2012,5,19,20,1
2012,5,27,10,1
2012,5,27,11,1
2012,5,28,14,1
2012,6,5,16,1
2012,6,9,11,1
2012,6,9,14,1
2012,6,10,13,1
2012,6,10,14,2
2012,6,10,19,1
2012,6,11,10,1
2012,7,5,13,2
2012,7,6,10,1
2012,7,11,16,1
2012,7,11,17,1
2012,8,10,14,1
2012,8,12,14,1
2012,8,12,19,1
2012,8,19,7,1
2012,9,15,16,2
2012,10,25,15,1
2012,11,11,14,1
2012,11,12,15,1
2012,11,16,14,1
2012,11,17,14,1
2012,11,18,14,1
2012,11,20,9,1
2012,11,21,18,1
2012,11,22,9,1
2012,11,23,11,1
2012,11,23,17,1
2012,11,24,15,1
2012,12,4,14,1
2012,12,6,16,1
2012,12,7,13,3
2012,12,8,11,1
2012,12,8,14,1
2012,12,9,17,1
2012,12,10,7,1
2012,12,11,9,1
2012,12,15,14,2
2012,12,15,18,1
2012,12,16,14,1
2012,12,16,19,1
2012,12,17,14,2
2012,12,28,14,1
2012,12,29,15,1
2012,12,30,14,1
2013,1,1,14,2
2013,1,2,7,1
2013,1,2,17,2
2013,1,4,16,1
2013,1,7,7,1
2013,1,8,16,1
2013,1,9,14,1
2013,1,10,17,1
2013,1,12,14,1
2013,1,13,14,1
2013,1,16,17,1
2013,1,17,20,1
2013,1,18,15,1
2013,1,22,11,1
2013,1,22,14,1
2013,1,28,10,1
2013,1,28,15,1
2013,2,13,10,1
2013,2,17,17,1
2013,2,18,16,1
2013,2,19,20,1
2013,2,28,17,1
2013,3,7,12,1
2013,3,12,8,1
2013,3,14,15,1
2013,3,22,12,1
2013,3,28,21,1
2013,4,4,18,1
2013,4,17,16,1
2013,4,20,15,1
2013,5,16,18,1
2013,5,31,19,1
2013,6,7,8,1
2013,6,19,10,1
2013,7,2,19,1
2013,8,29,16,1
2013,8,30,17,1
