year,month,day,hour,count
2012,8,11,19,1
2012,8,11,21,1
2012,10,22,21,1
2012,10,23,12,1
2012,10,24,11,1
2012,10,24,19,1
2012,10,25,15,1
2012,10,25,20,1
2012,10,26,15,1
2012,10,26,17,2
2012,10,26,18,1
2012,11,1,15,1
2012,11,2,10,1
2012,11,2,19,1
2012,11,5,18,1
2012,11,5,19,1
2012,11,8,19,1
2012,11,11,10,1
2012,11,11,12,1
2012,11,11,19,1
2012,11,17,13,1
2012,11,17,20,1
2012,11,18,11,2
2012,11,20,13,1
2012,11,20,16,2
2012,11,20,21,1
2012,11,21,14,1
2012,11,21,18,1
2012,11,22,11,1
2012,11,22,15,1
2012,11,22,16,1
2012,11,23,10,1
2012,11,23,16,1
2012,11,25,16,1
2012,11,27,19,1
2012,11,29,14,1
2012,12,2,17,1
2012,12,16,12,1
2012,12,16,14,1
2012,12,16,15,1
2012,12,17,18,1
2012,12,18,12,1
2012,12,18,13,1
2012,12,18,18,1
2012,12,27,20,1
2012,12,29,21,1
2012,12,30,18,1
2013,1,11,21,1
2013,1,13,18,1
