year,month,day,hour,count
2012,10,28,16,1
2012,10,28,18,1
2012,11,12,16,1
2012,12,18,17,1
2012,12,19,0,1
2013,1,7,2,1
2013,1,7,23,1
2013,1,10,1,1
2013,1,10,23,1
2013,1,14,22,1
2013,1,22,17,1
2013,1,26,23,1
2013,2,1,16,1
2013,2,2,0,1
2013,2,2,21,1
2013,2,4,18,1
2013,2,4,19,1
2013,2,4,21,1
2013,2,5,18,1
2013,2,5,21,1
2013,2,5,23,1
2013,2,7,16,1
2013,2,7,21,1
2013,2,7,22,1
2013,2,14,19,1
2013,2,14,20,1
2013,2,17,18,1
2013,2,17,19,1
2013,3,16,15,1
2013,3,16,16,1
2013,3,16,17,1
2013,3,16,22,1
2013,3,17,17,2
2013,3,17,20,2
2013,3,19,1,1
2013,3,19,21,1
2013,3,22,19,3
2013,3,22,21,1
2013,3,22,22,1
2013,3,24,18,1
2013,3,24,19,1
2013,3,26,18,1
2013,5,12,19,1
2013,5,13,18,1
2013,5,13,19,1
2013,6,8,19,1
2013,6,26,20,1
2013,7,4,21,2
2013,8,8,21,1
2013,8,9,18,1
2013,8,19,1,1
2013,9,3,20,1
