year,month,day,hour,count
2012,6,18,23,1
2012,6,21,23,1
2012,6,27,21,1
2012,7,5,20,2
2012,7,7,20,2
2012,7,15,16,2
2012,7,18,20,1
2012,7,28,20,2
2012,7,29,0,1
2012,10,8,21,2
2012,10,20,0,1
2012,10,26,12,2
2012,10,26,20,1
2012,10,28,15,1
2012,10,31,17,2
2012,10,31,20,1
2012,10,31,22,1
2012,10,31,23,2
2012,11,17,22,1
2012,11,24,21,1
2012,11,24,23,1
2012,12,4,20,1
2012,12,13,1,1
2012,12,19,20,1
2013,1,5,22,2
2013,1,12,0,1
2013,1,27,19,1
2013,1,28,0,1
2013,2,5,21,1
2013,2,7,21,1
2013,2,28,19,1
2013,2,28,21,1
2013,3,9,4,1
2013,3,21,22,1
2013,3,21,23,1
2013,3,26,19,1
2013,3,29,17,1
2013,3,31,12,2
2013,4,12,15,2
2013,4,22,18,1
2013,4,22,19,1
2013,4,23,19,1
2013,5,8,21,1
2013,5,14,0,1
2013,6,1,19,1
2013,6,20,12,1
