year,month,day,hour,count
2013,1,18,14,1
2013,1,25,11,1
2013,1,26,19,1
2013,2,2,14,1
2013,2,13,6,1
2013,2,18,7,1
2013,2,26,10,1
2013,2,28,8,1
2013,2,28,14,1
2013,3,7,15,2
2013,3,8,7,1
2013,3,8,13,1
2013,3,8,14,1
2013,3,11,11,1
2013,3,12,14,1
2013,3,13,15,1
2013,3,15,11,1
2013,3,17,12,1
2013,3,17,13,1
2013,3,24,13,1
2013,3,27,7,1
2013,3,27,14,1
2013,3,28,18,2
2013,3,29,17,2
2013,4,1,7,1
2013,4,2,7,1
2013,4,4,8,1
2013,4,5,7,1
2013,4,7,19,2
2013,4,7,20,1
2013,4,8,7,1
2013,4,11,8,1
2013,4,12,8,1
2013,4,16,12,1
2013,4,16,13,1
2013,4,18,8,1
2013,4,22,9,1
2013,4,22,14,1
2013,4,22,15,1
2013,4,23,7,1
2013,4,24,14,1
2013,5,3,10,1
2013,5,13,11,1
2013,5,16,8,1
2013,6,6,18,1
