year,month,day,hour,count
2012,4,7,23,3
2012,4,10,10,1
2012,4,10,11,1
2012,4,10,12,1
2012,4,11,13,1
2012,4,11,14,1
2012,4,12,8,2
2012,4,12,9,2
2012,4,12,12,1
2012,4,12,19,1
2012,4,13,18,2
2012,4,14,12,2
2012,4,15,16,1
2012,4,18,7,1
2012,4,19,10,1
2012,4,19,11,2
2012,4,19,18,2
2012,4,19,19,2
2012,4,20,7,1
2012,4,20,8,1
2012,4,20,11,1
2012,4,20,14,1
2012,4,21,12,1
2012,4,21,13,1
2012,4,21,15,1
2012,4,21,16,2
2012,4,21,18,1
2012,4,21,19,1
2012,4,21,20,1
2012,4,22,14,1
2012,4,22,15,1
2012,4,22,17,1
2012,4,23,10,2
2012,4,23,12,1
2012,4,23,15,1
2012,4,24,9,1
2012,4,24,10,1
2012,4,24,13,1
2012,4,26,11,1
2012,4,26,14,1
2012,4,27,17,1
2012,4,28,14,1
2012,5,4,14,1
2012,5,9,8,1
2012,5,11,18,1
2012,5,14,8,1
2012,5,19,11,1
2012,5,19,13,1
2012,6,17,17,1
2012,7,4,16,1
2012,7,6,9,2
2012,7,7,16,1
2012,7,13,9,1
2012,7,14,8,1
2012,7,14,10,1
2012,7,24,16,1
2012,7,30,10,1
2012,8,10,21,1
2012,10,23,10,1
2012,10,23,12,1
2012,10,23,16,1
2012,10,24,9,1
2012,10,25,18,1
2012,10,27,7,1
