year,month,day,hour,count
2012,10,12,17,1
2012,10,12,20,1
2012,10,13,11,1
2012,10,20,1,1
2012,10,23,12,1
2012,10,23,14,1
2012,10,24,7,1
2012,10,25,15,1
2012,10,25,21,2
2012,10,26,1,1
2012,10,27,11,1
2012,10,27,20,1
2012,10,28,13,1
2012,10,28,14,1
2012,10,29,12,1
2012,10,29,16,1
2012,11,6,12,1
2012,11,11,19,1
2012,11,12,13,1
2012,11,13,9,1
2012,11,13,18,1
2012,11,16,15,1
2012,11,16,17,1
2012,11,20,20,1
2012,11,24,20,1
2012,11,26,13,1
2012,11,29,13,1
2012,12,5,12,1
2012,12,6,19,1
2012,12,10,14,1
2012,12,11,0,1
2012,12,12,12,1
2012,12,13,15,1
2012,12,15,15,2
2012,12,16,17,1
2012,12,18,0,1
2012,12,22,14,1
2012,12,22,15,1
2012,12,22,16,1
2012,12,23,17,1
2013,1,1,5,1
2013,1,4,9,1
2013,1,14,18,1
2013,1,16,17,1
2013,1,25,19,1
2013,1,27,13,1
2013,1,27,14,1
2013,2,2,17,1
2013,2,26,18,1
2013,3,16,15,1
2013,3,21,18,1
2013,3,31,17,1
2013,5,9,15,1
2013,5,19,13,1
2013,7,24,17,1
2013,8,31,11,1
2013,9,2,19,1
2013,9,4,20,1
