year,month,day,hour,count
2012,4,28,9,2
2012,4,28,11,1
2012,11,2,14,1
2012,11,2,17,1
2012,11,2,19,1
2012,11,6,15,2
2012,11,6,16,1
2012,11,6,17,1
2012,11,8,21,2
2012,11,11,12,1
2012,11,13,14,1
2012,11,13,15,1
2012,11,13,18,3
2012,11,23,15,2
2012,11,24,13,1
2012,11,24,15,1
2012,11,25,13,1
2012,12,1,19,1
2012,12,8,18,1
2012,12,15,12,1
2012,12,15,14,1
2012,12,15,16,1
2012,12,16,17,1
2012,12,23,1,2
2012,12,23,23,1
2012,12,30,14,1
2013,1,2,18,1
2013,1,5,1,1
2013,1,5,3,1
2013,1,18,20,1
2013,1,22,18,1
2013,1,25,19,1
2013,2,7,8,1
2013,5,6,10,1
2013,5,29,18,1
