year,month,day,hour,count
2012,4,8,16,1
2012,4,9,6,1
2012,4,10,17,1
2012,4,11,7,1
2012,4,12,17,3
2012,4,13,7,1
2012,4,13,18,1
2012,4,14,11,1
2012,4,16,16,1
2012,4,17,18,1
2012,4,19,7,1
2012,4,19,15,1
2012,4,20,14,1
2012,4,21,11,1
2012,4,21,14,1
2012,4,22,3,1
2012,5,2,9,1
2012,5,2,13,1
2012,5,4,7,1
2012,5,5,15,1
2012,5,7,13,1
2012,5,7,15,1
2012,5,9,12,1
2012,5,11,15,3
2012,5,12,14,1
2012,5,12,17,1
2012,5,13,19,2
2012,5,14,12,2
2012,5,14,16,1
2012,5,15,18,1
2012,5,16,7,1
2012,5,17,7,1
2012,5,18,7,1
2012,5,19,17,2
2012,5,19,21,1
2012,5,19,23,1
2012,5,21,21,2
2012,5,22,9,1
2012,5,24,10,1
2012,5,24,12,1
2012,5,26,13,1
2012,5,26,16,1
2012,5,28,8,1
2012,5,29,15,1
2012,5,30,13,1
2012,6,3,12,1
2012,6,4,16,2
2012,6,5,13,1
2012,6,6,17,1
2012,6,7,13,1
2012,6,7,17,1
2012,6,8,19,1
2012,6,8,23,1
2012,6,9,9,1
2012,6,9,14,1
2012,6,9,19,2
2012,6,9,20,1
2012,6,11,7,1
2012,6,11,21,1
2012,6,12,19,1
2012,6,13,9,1
2012,6,13,19,4
2012,6,14,12,1
2012,6,21,15,1
2012,6,21,17,1
2012,6,27,7,1
2012,7,1,12,1
2012,7,1,13,2
2012,7,5,7,1
2012,7,6,7,1
2012,7,8,15,1
2012,7,9,14,1
2012,7,9,15,1
2012,7,11,14,1
2012,7,12,18,2
2012,7,12,20,1
2012,7,13,7,1
2012,7,13,17,1
2012,7,13,21,1
2012,7,14,12,1
2012,7,14,13,1
2012,7,16,7,1
2012,7,16,14,1
2012,7,17,7,1
2012,7,19,7,1
2012,7,20,20,1
2012,7,21,9,1
2012,7,24,20,1
2012,7,28,18,1
2012,7,29,15,1
2012,7,30,7,1
2012,7,30,14,1
2012,7,30,15,1
2012,7,30,16,1
2012,8,6,7,1
2012,8,10,18,1
