year,month,day,hour,count
2012,4,8,14,1
2012,4,8,17,1
2012,4,8,19,1
2012,4,10,19,1
2012,4,12,22,2
2012,4,14,14,1
2012,4,14,21,1
2012,4,15,17,1
2012,4,19,20,1
2012,4,22,14,2
2012,4,22,15,1
2012,4,22,17,1
2012,4,22,18,1
2012,4,27,18,1
2012,4,27,21,1
2012,4,28,20,1
2012,5,7,15,1
2012,5,11,18,2
2012,5,13,17,1
2012,5,16,13,1
2012,5,16,19,1
2012,5,18,19,1
2012,5,18,20,1
2012,5,19,17,1
2012,5,19,19,1
2012,5,22,18,1
2012,5,28,9,1
2012,5,28,14,1
2012,5,28,19,1
2012,6,1,19,1
2012,6,5,8,1
2012,6,5,13,1
2012,6,5,14,2
2012,6,9,11,1
2012,6,9,23,1
2012,6,11,6,1
2012,6,12,13,1
2012,6,13,19,1
2012,7,4,21,1
2012,7,5,14,1
2012,7,6,8,1
2012,7,7,22,1
2012,7,8,9,1
2012,7,8,19,1
2012,7,16,18,1
2012,7,28,17,1
2012,8,11,17,1
2012,8,18,13,1
2012,8,20,18,1
2012,9,15,9,1
2012,10,13,11,1
2012,10,13,19,1
2012,10,22,18,1
2012,10,25,19,1
2012,10,28,16,1
2012,10,28,17,1
2012,11,1,9,1
2012,11,2,18,1
2012,11,5,20,1
2012,11,8,19,1
2012,11,9,19,1
2012,11,13,19,1
2012,11,16,19,1
2012,11,17,19,1
2012,11,24,9,1
2012,11,24,21,1
2012,12,4,14,1
2012,12,6,8,1
2012,12,6,15,1
2012,12,8,12,1
2012,12,9,14,2
2012,12,16,19,1
2012,12,31,9,1
2013,1,1,9,1
2013,1,2,18,1
2013,1,3,18,1
2013,1,3,19,1
2013,1,4,17,1
2013,1,5,20,1
2013,1,8,18,1
2013,1,11,20,1
2013,1,26,16,1
2013,2,12,18,1
2013,3,10,15,1
2013,3,12,13,2
2013,3,24,17,1
2013,3,31,9,1
2013,4,6,16,1
2013,4,12,14,1
2013,4,30,13,1
2013,5,4,21,1
2013,5,12,10,1
2013,5,14,19,1
2013,5,19,8,1
2013,5,19,14,1
2013,5,19,17,1
2013,5,22,14,1
2013,5,22,16,1
2013,6,8,8,1
2013,6,9,12,1
2013,7,1,21,1
2013,7,20,14,1
2013,7,23,19,1
2013,8,28,17,1
2013,8,29,19,1
2013,9,1,9,1
2013,9,5,16,1
2013,9,7,20,1
2013,9,15,0,1
