year,month,day,hour,count
2012,4,4,6,1
2012,4,8,19,2
2012,4,8,20,3
2012,4,9,6,1
2012,4,28,11,1
2012,4,29,11,3
2012,4,29,18,4
2012,5,2,14,1
2012,5,2,19,3
2012,5,3,19,2
2012,5,4,6,1
2012,5,4,13,2
2012,5,4,14,3
2012,5,4,23,1
2012,5,5,11,2
2012,5,5,13,2
2012,5,6,7,1
2012,5,8,21,1
2012,5,9,7,1
2012,5,9,13,1
2012,5,9,22,1
2012,5,11,6,1
2012,5,11,13,2
2012,5,11,17,1
2012,5,11,19,2
2012,5,12,10,2
2012,5,12,17,1
2012,5,12,19,1
2012,5,13,8,1
2012,5,13,19,2
2012,5,14,14,1
2012,5,17,7,1
2012,5,17,16,1
2012,5,17,17,1
2012,5,17,21,1
2012,6,17,12,1
