year,month,day,hour,count
2012,10,17,20,2
2012,10,19,19,1
2012,10,19,21,1
2012,10,22,15,1
2012,10,22,18,1
2012,10,23,16,1
2012,10,24,14,1
2012,10,24,17,1
2012,10,31,15,3
2012,10,31,18,1
2012,10,31,19,1
2012,11,1,13,1
2012,11,1,15,1
2012,11,1,16,1
2012,11,2,16,1
2012,11,6,15,1
2012,11,7,15,1
2012,11,7,16,1
2012,11,8,17,1
2012,11,16,15,1
2012,11,17,21,1
2012,11,20,9,1
2012,11,22,16,3
2012,11,25,14,1
2012,11,25,16,1
2012,11,26,17,1
2012,12,1,13,1
2012,12,6,18,1
2012,12,7,9,1
2012,12,11,13,1
2012,12,16,3,1
2012,12,16,16,1
2012,12,17,10,1
2012,12,17,18,1
2012,12,18,13,1
2012,12,31,14,1
2013,1,6,5,1
2013,1,6,16,2
2013,1,6,18,2
2013,1,13,1,1
2013,1,13,17,1
2013,1,13,18,1
2013,1,15,13,1
2013,1,18,19,1
2013,1,18,20,1
2013,1,18,22,1
2013,1,22,14,1
2013,1,25,18,2
2013,1,29,19,1
2013,1,30,18,1
2013,1,31,18,1
2013,1,31,19,1
2013,2,5,13,1
2013,2,8,19,2
2013,2,8,20,2
2013,2,13,13,1
2013,2,13,14,1
2013,2,14,15,1
2013,2,18,18,1
2013,2,19,18,1
2013,2,21,18,1
2013,2,21,20,1
2013,3,9,3,1
2013,3,16,22,1
2013,3,17,2,1
2013,3,17,4,1
2013,3,22,15,1
2013,3,31,1,1
2013,4,4,0,1
2013,4,7,17,1
2013,4,13,3,1
2013,4,16,0,1
2013,4,19,2,1
2013,4,20,2,1
2013,4,21,18,1
2013,4,25,1,1
2013,4,28,3,1
2013,5,5,0,1
2013,5,15,20,1
2013,5,16,4,1
2013,5,17,2,2
2013,5,18,23,1
2013,5,19,0,1
2013,5,23,0,1
2013,5,23,3,1
2013,5,23,4,1
2013,5,24,17,1
2013,6,6,2,1
