year,month,day,hour,count
2012,10,16,19,1
2012,10,24,17,1
2012,10,25,13,1
2012,10,27,17,1
2012,10,31,13,1
2012,10,31,15,1
2012,11,6,17,1
2012,11,7,15,1
2012,11,10,1,3
2012,11,11,15,1
2012,11,12,16,1
2012,11,25,13,1
2012,11,27,19,1
2012,12,1,17,1
2012,12,15,16,1
2012,12,22,14,1
2012,12,22,15,2
2012,12,22,17,1
2012,12,22,21,1
2012,12,28,15,1
2012,12,31,19,1
2012,12,31,21,1
2013,1,2,19,1
2013,1,5,15,1
2013,1,5,16,1
2013,1,5,19,1
2013,1,6,19,1
2013,1,6,20,2
2013,1,12,19,2
2013,1,12,22,1
2013,1,13,19,1
2013,2,8,18,1
2013,2,13,17,1
2013,2,14,16,1
2013,2,16,16,1
2013,2,16,18,1
2013,3,22,18,1
2013,3,26,16,1
2013,4,11,17,1
2013,4,13,2,1
2013,4,20,17,1
2013,4,21,21,1
2013,4,28,15,1
2013,4,28,17,1
2013,5,6,12,1
2013,5,11,23,1
2013,5,12,18,1
2013,5,14,19,1
2013,5,17,15,1
2013,5,18,22,1
2013,5,23,20,1
2013,5,24,16,2
2013,7,13,18,1
2013,7,14,21,1
2013,7,20,0,1
2013,7,20,17,1
2013,7,26,22,1
2013,7,27,0,1
2013,7,27,16,1
2013,8,6,19,1
2013,8,13,16,1
2013,8,17,21,1
2013,8,26,14,1
2013,9,3,9,1
2013,9,3,15,1
