year,month,day,hour,count
2012,4,13,12,1
2012,4,18,7,1
2012,4,21,15,1
2012,4,28,17,1
2012,4,28,19,1
2012,5,4,12,1
2012,5,11,12,1
2012,6,3,17,1
2012,7,2,19,1
2012,7,5,14,1
2012,7,6,13,1
2012,7,13,13,1
2012,7,22,20,1
2012,7,28,19,1
2012,7,29,21,1
2012,7,30,20,1
2012,10,12,13,1
2012,10,26,7,1
2012,10,26,12,1
2012,11,2,12,1
2012,11,2,13,1
2012,11,16,13,1
2012,11,16,19,1
2012,12,1,13,1
2012,12,7,12,1
2012,12,8,12,1
2012,12,8,13,1
2012,12,9,12,1
2012,12,21,18,1
2013,1,26,21,1
2013,1,31,10,1
2013,2,3,16,1
2013,2,8,12,1
2013,2,11,14,1
2013,3,8,12,1
2013,3,22,13,1
2013,4,6,10,1
2013,4,13,9,1
2013,7,30,20,1
2013,8,6,21,1
2013,8,10,16,1
2013,8,10,17,1
