user_id,cluster
73,3
848,3
377,3
143,3
322,3
16,3
248,3
221,3
2391,3
4029,3
4239,3
1304,3
2400,3
4402,3
3785,3
126,3
2126,3
296,3
467,3
2862,2
5287,3
412,3
2371,3
9446,3
30892,2
22080,3
2736,3
24939,3
13358,3
310,3
16073,3
37378,3
3842,2
800,3
34497,3
29055,2
984,3
6342,3
1256,3
23519,2
11135,3
23237,3
7532,3
4400,2
9111,3
20504,3
30288,3
14144,2
23222,3
4041,3
1470,3
2746,3
1997,3
10071,3
4678,3
39863,3
957,3
4860,3
5948,3
53428,2
19386,3
10194,3
16550,3
3855,3
24864,3
20159,3
11431,3
2317,3
23686,3
28039,1
58552,3
49777,3
38520,3
30666,3
1054,3
31380,3
13904,3
24144,3
20682,3
8173,3
11063,3
4047,3
4865,3
9234,3
44677,3
16524,2
5354,3
2978,3
8568,3
13554,3
36819,3
4978,3
13591,3
11195,3
20633,3
63554,3
2770,3
33690,3
18045,3
25812,2
16460,3
56351,3
912,3
18823,3
2768,3
40774,3
31672,5
45086,2
48148,3
67789,3
1035,3
56776,2
41640,2
77124,2
12830,5
31561,2
47349,2
67265,3
16273,3
12304,5
8273,3
84093,3
26826,3
8796,3
29651,3
11922,2
437,7
24999,3
12443,3
108848,4
15681,2
15783,3
50623,2
1164,3
9318,3
24045,3
2252,3
3797,3
7050,3
7179,3
31623,3
60596,3
6305,3
55371,3
7541,3
19071,3
94860,2
41798,3
16809,5
29903,2
8029,2
4215,3
37170,3
59403,3
52438,3
11546,3
12482,2
29031,1
22458,3
42943,3
30328,3
15098,3
51792,3
38133,3
34282,3
37184,3
63847,1
122186,3
28120,3
14106,3
19503,3
23679,3
46639,3
55151,4
41716,3
69290,3
4989,3
25478,3
48933,3
64513,3
171186,3
4667,3
16581,3
22156,5
17641,3
42025,2
44010,3
26471,3
55363,3
13869,3
22906,3
3349,3
77211,3
50817,3
46019,3
31086,3
86171,3
47967,3
14355,3
7659,3
28443,1
15259,3
39191,3
10032,3
44805,3
24008,2
16892,3
80609,8
75866,2
105636,2
48815,3
78157,3
19626,3
8849,3
44557,2
106370,2
60853,3
33557,3
19044,3
122631,3
60087,3
47153,2
2877,3
14388,3
64258,3
98846,1
58006,3
117088,3
41936,3
81858,3
41534,3
165989,3
48739,3
50740,3
1865,3
53035,3
45032,3
31452,3
43391,3
51305,3
75687,2
49530,1
22634,3
70277,2
37970,3
74138,4
99087,3
74407,5
25462,3
75575,2
63113,3
72791,3
109825,3
4876,2
63023,3
157991,2
75820,2
10748,3
46509,5
52170,3
25181,3
74568,3
121116,3
102439,2
28416,5
77805,3
78571,3
63360,3
121213,2
54926,3
37715,3
1410,3
35789,3
20385,3
87944,3
91183,3
69904,3
180802,2
64150,3
13322,3
113460,3
76462,3
27201,3
78426,3
46185,3
36060,3
16510,3
86707,2
23888,5
11915,2
354,3
125208,3
100835,3
26131,3
118368,3
54295,3
91194,3
51236,2
68331,3
67708,3
27236,3
57025,3
39182,2
179347,3
107741,3
24592,3
93919,3
4441,3
114154,3
79003,2
62004,3
80219,6
4687,0
95058,3
91238,4
8139,3
41692,3
204008,3
70870,1
28084,0
72738,0
36723,5
17702,3
55191,3
147802,3
6791,3
2941,3
174870,3
131069,6
39028,3
155178,3
10351,3
98151,8
22320,3
35300,3
21942,6
118435,3
13409,3
118864,2
117800,3
12764,3
101296,2
85101,3
210,3
34229,3
74792,3
154420,3
7973,3
121218,3
37636,3
85698,3
78704,3
16045,3
40775,0
64349,3
89399,3
44271,2
62621,3
19441,2
95885,3
96344,3
71476,3
127046,3
209891,3
37841,3
18246,8
47780,5
10337,3
79052,3
106936,0
18277,3
11160,3
45019,3
164832,0
87305,3
99819,3
6845,2
78501,3
50042,3
86901,3
62656,3
129909,3
74283,3
80605,1
6909,8
172431,3
185935,3
150369,2
117085,3
46593,8
53042,2
203821,4
118049,3
52761,2
211548,4
23632,3
39997,3
252556,3
59347,3
108393,3
32945,5
44304,6
44382,6
53505,0
69723,3
124620,3
121554,3
39625,2
140390,2
23992,3
118605,3
31525,3
61491,3
78074,3
84027,3
238389,3
3199,3
150528,3
134508,3
33177,3
2228,3
5221,3
95044,0
12517,3
170161,6
5511,3
72908,3
121338,3
113936,3
53601,3
56896,3
41081,5
16621,3
72391,3
190717,3
107485,3
85783,2
56681,3
3172,3
197208,3
24525,3
145144,3
179236,2
57517,2
20528,3
48263,3
224644,1
76165,3
170494,3
74111,7
138603,3
246546,3
144278,3
37295,3
145197,3
289,3
90634,3
160601,3
19671,3
157048,3
47580,4
81706,3
19031,3
38532,3
208110,3
61138,5
53918,8
137248,3
42300,3
119018,5
136436,2
150427,3
192258,3
3606,5
221402,3
135827,3
134588,8
55918,3
34315,3
80836,6
98121,2
83628,3
140609,3
176906,3
213450,3
78848,3
56295,1
36271,3
70501,3
54169,3
100788,3
26711,3
101860,3
29462,3
27976,3
44035,3
193368,3
59931,6
34492,3
156937,3
114855,3
165003,3
163814,3
95766,2
76266,3
104774,3
13115,3
23635,5
219410,3
40460,3
13081,5
98033,3
34305,3
202218,3
14847,3
35841,5
53624,3
94934,3
85731,3
111894,0
63938,2
196036,3
231612,2
78498,5
154566,3
2135,5
1011,3
178368,3
27989,2
42375,4
88495,5
66263,3
94114,3
32094,3
85007,3
29748,6
122764,3
31581,3
84885,2
47626,3
44312,2
1623,3
137464,3
7177,3
26730,3
132329,3
7751,3
119692,3
3361,3
181371,8
64278,3
10521,3
82433,3
96216,3
253761,3
40994,3
98887,3
15439,0
18624,3
47295,3
114754,3
123717,3
125515,3
77081,3
82417,3
80154,3
49984,5
223574,3
147570,2
10665,3
98776,3
5427,2
102900,3
98104,3
56334,3
4119,5
31004,2
62076,3
71167,3
88356,2
77191,3
225576,2
196565,3
19787,3
132593,8
22809,3
175338,6
216053,3
121067,3
150541,3
7076,3
108021,3
146995,2
92882,3
198613,3
33013,3
132877,1
103495,3
170694,5
105592,3
112098,2
43495,3
105413,3
240909,3
30163,3
51533,3
58923,3
72795,3
119916,3
137920,3
162161,3
17745,3
18402,5
89315,6
109603,3
252664,3
140817,2
127737,3
1772,3
126928,3
12934,3
33397,3
184726,3
6067,3
90135,3
89325,3
82921,3
119660,3
99041,5
200194,2
3955,3
145438,2
231218,3
160998,3
207789,2
19370,3
125255,3
189330,8
111347,3
215871,3
126196,3
27362,3
18739,3
132499,3
59831,8
53214,3
9165,5
93289,2
111692,2
85251,0
56325,3
193935,3
3544,3
188274,2
49930,3
43166,2
84995,3
107530,2
182965,3
163215,6
195938,3
57286,3
134591,0
22620,3
163304,3
176132,4
128959,3
55088,3
38934,5
215706,3
51288,3
57570,2
178865,3
76631,3
53467,3
213700,3
47227,3
89442,6
238886,3
45166,3
61928,5
184060,3
139680,2
16135,3
123259,5
17272,3
79653,2
103741,3
40776,3
205748,3
102166,3
70484,3
80292,3
188471,3
78184,3
67113,3
70511,5
69692,5
56030,3
32621,3
112206,3
18633,3
179335,3
61084,3
84064,3
143564,3
2967,3
107315,3
140757,2
4000,3
90754,5
82310,3
166784,3
14948,3
90419,3
18563,5
122487,3
76820,2
34376,4
168398,3
164312,3
69328,3
130642,2
91257,3
12872,3
166153,2
100989,2
177434,3
263258,3
50828,3
87863,3
132372,2
17593,2
14922,5
40055,6
69222,6
90629,2
141066,3
78564,3
114043,2
210119,3
219530,3
100822,3
179441,8
63022,5
208037,3
121168,3
112947,3
150435,3
252729,3
199386,3
126532,2
105198,3
150957,3
97906,3
104443,3
158973,3
123439,3
101905,3
48380,3
33298,0
238510,2
23956,3
86879,3
148024,3
135491,2
176806,3
64051,3
31511,4
222806,3
221876,3
79241,3
156352,3
211862,2
238460,2
156721,3
256183,6
128968,3
126794,2
82056,3
243596,3
32629,5
51697,3
128235,3
16746,3
63734,3
104983,2
135852,3
94912,3
34402,3
24615,3
232329,3
67874,3
164768,3
202455,3
86422,3
59342,2
115810,3
134846,3
117522,3
145185,5
94569,3
45021,0
92890,3
259878,2
128076,3
38921,3
41416,3
51280,3
62654,3
50117,2
81882,5
123556,0
6565,3
97359,3
110150,3
95750,3
24323,3
261274,3
234163,3
235954,3
159969,5
164172,8
133157,2
121082,3
146894,3
6541,3
18252,3
178435,3
163839,3
204187,3
145229,3
221896,3
240049,3
175340,3
108262,2
209590,3
176562,3
106573,3
186055,0
86536,6
48070,3
210599,1
72632,3
131923,3
157878,3
194869,3
83280,3
30378,3
95096,3
227594,3
210835,3
77773,2
121908,3
107135,2
200522,3
34530,3
13826,3
168228,3
41964,3
20331,0
199731,3
156452,3
91936,3
221167,3
125956,3
102422,3
238028,1
260238,7
100081,2
122205,3
46106,3
153359,6
60490,3
205383,3
175370,2
174407,3
173339,3
7087,5
121270,2
574,3
174465,3
188703,1
130068,3
78766,6
96121,2
108728,2
119932,3
171108,3
134992,0
100781,3
28298,3
101414,0
162892,0
76143,4
109216,3
139174,2
85890,3
253993,3
107935,3
97082,3
99784,3
89526,3
142319,3
83156,3
207683,3
155118,4
257357,3
94183,3
122331,3
218177,3
59382,3
181170,5
224795,3
91049,3
95427,3
97286,3
115263,3
21051,3
174198,5
147028,3
245950,3
164571,3
180961,3
28891,3
17488,3
133026,3
123037,3
207520,3
241598,3
16143,3
2234,5
72427,2
