user_id,cluster
73,-1
848,-1
377,-1
143,-1
322,-1
16,-1
248,-1
221,-1
2391,-1
4029,-1
4239,-1
1304,-1
2400,-1
4402,-1
3785,-1
126,-1
2126,-1
296,-1
467,-1
2862,-1
5287,-1
412,-1
2371,-1
30892,-1
9446,-1
22080,-1
2736,-1
24939,-1
13358,0
310,-1
37378,-1
16073,-1
3842,-1
800,-1
34497,-1
29055,-1
6342,-1
984,-1
1256,-1
23519,-1
11135,-1
7532,-1
23237,-1
4400,-1
9111,-1
20504,-1
30288,-1
14144,-1
23222,-1
1470,-1
4041,-1
2746,-1
1997,-1
4678,-1
10071,-1
39863,-1
4860,-1
957,-1
5948,-1
53428,-1
19386,-1
10194,-1
24864,-1
16550,-1
3855,-1
20159,-1
11431,-1
2317,-1
23686,-1
28039,-1
58552,-1
30666,-1
1054,-1
49777,-1
38520,-1
31380,-1
13904,-1
8173,-1
20682,-1
24144,-1
11063,-1
4047,-1
4865,-1
9234,-1
44677,-1
16524,-1
5354,-1
2978,-1
8568,-1
13554,-1
36819,-1
4978,-1
11195,-1
13591,-1
20633,-1
63554,-1
33690,-1
2770,-1
912,-1
18045,-1
25812,0
16460,0
56351,0
40774,0
18823,0
2768,0
45086,0
48148,0
31672,0
56776,0
77124,0
41640,0
1035,0
67789,0
31561,0
67265,0
12830,0
47349,0
12304,0
16273,0
8273,0
84093,0
26826,0
11922,0
29651,0
8796,0
24999,0
437,0
12443,0
15681,0
108848,0
15783,0
2252,0
1164,0
50623,0
9318,0
24045,0
3797,0
7050,0
6305,0
7541,0
60596,0
31623,0
55371,0
7179,0
16809,0
19071,0
4215,0
8029,0
41798,0
94860,0
29903,0
59403,0
37170,0
52438,0
11546,0
12482,0
22458,0
30328,0
42943,0
29031,0
38133,0
15098,0
51792,0
34282,0
37184,0
63847,0
122186,0
28120,0
14106,0
23679,0
19503,0
41716,0
46639,0
69290,0
55151,0
48933,0
25478,0
4989,0
16581,0
171186,0
64513,0
4667,0
22156,0
42025,0
44010,0
17641,0
13869,0
55363,0
26471,0
77211,0
3349,0
22906,0
46019,0
50817,0
31086,0
47967,0
86171,0
15259,0
14355,0
28443,0
7659,0
80609,0
24008,0
44805,0
75866,0
10032,0
39191,0
78157,0
8849,0
44557,0
60853,0
106370,0
122631,0
19626,0
16892,0
48815,0
105636,0
47153,0
19044,0
2877,0
33557,0
60087,0
165989,0
41936,0
98846,0
14388,0
41534,0
58006,0
64258,0
117088,0
81858,0
31452,0
50740,0
45032,0
43391,0
1865,0
53035,0
51305,0
75687,0
48739,0
37970,0
70277,0
22634,0
49530,0
25462,0
74407,0
99087,0
74138,0
75575,0
63023,0
157991,0
109825,0
4876,0
63113,0
72791,0
10748,0
75820,0
46509,0
25181,0
74568,0
52170,0
121116,0
77805,0
102439,0
28416,0
63360,0
69904,0
121213,0
37715,0
78571,0
91183,0
87944,0
1410,0
35789,0
54926,0
20385,0
13322,0
113460,0
27201,0
64150,0
180802,0
76462,0
46185,0
78426,0
86707,0
100835,0
54295,0
125208,0
23888,0
118368,0
26131,0
36060,0
354,0
11915,0
16510,0
57025,0
68331,0
67708,0
39182,0
91194,0
27236,0
51236,0
93919,0
114154,0
107741,0
179347,0
4441,0
80219,0
62004,0
24592,0
79003,0
204008,0
91238,0
8139,0
4687,0
95058,0
41692,0
70870,0
28084,0
55191,0
36723,0
17702,0
72738,0
147802,0
6791,0
39028,0
131069,0
174870,0
35300,0
10351,0
13409,0
2941,0
22320,0
98151,0
21942,0
155178,0
118435,0
74792,0
7973,0
101296,0
210,0
154420,0
117800,0
85101,0
34229,0
12764,0
118864,0
121218,0
64349,0
37636,0
16045,0
40775,0
85698,0
78704,0
62621,0
127046,0
71476,0
19441,0
89399,0
95885,0
44271,0
96344,0
18246,0
106936,0
209891,0
10337,0
37841,0
47780,0
79052,0
18277,0
86901,0
78501,0
164832,0
99819,0
87305,0
11160,0
62656,0
50042,0
45019,0
6845,0
53042,0
185935,0
129909,0
172431,0
203821,0
150369,0
74283,0
46593,0
117085,0
118049,0
6909,0
80605,0
59347,0
211548,0
23632,0
44304,0
44382,0
32945,0
108393,0
39997,0
52761,-1
252556,0
124620,-1
61491,0
78074,0
69723,0
23992,0
238389,0
140390,-1
84027,-1
121554,0
39625,-1
31525,0
53505,-1
134508,0
95044,-1
33177,-1
12517,0
5221,0
170161,-1
118605,-1
3199,-1
150528,-1
2228,-1
56896,-1
5511,0
121338,-1
53601,0
41081,0
72908,-1
16621,-1
72391,0
190717,-1
107485,0
113936,-1
179236,-1
24525,0
145144,0
85783,-1
57517,-1
3172,0
197208,0
56681,-1
20528,0
224644,-1
76165,-1
138603,0
144278,-1
48263,-1
74111,-1
246546,0
170494,0
289,-1
81706,0
38532,0
19671,0
157048,-1
29462,0
145197,0
37295,-1
160601,0
19031,0
47580,-1
90634,-1
135827,-1
134588,-1
137248,0
61138,-1
192258,-1
119018,-1
42300,-1
136436,-1
221402,-1
80836,-1
150427,-1
98121,-1
53918,-1
208110,-1
3606,-1
55918,-1
34315,-1
83628,0
140609,0
101860,0
176906,0
27976,0
44035,0
26711,-1
78848,-1
56295,-1
100788,0
59931,-1
213450,-1
156937,-1
193368,-1
54169,0
34492,-1
70501,-1
36271,0
165003,0
104774,0
40460,0
95766,0
13081,0
114855,0
23635,0
13115,0
163814,0
76266,0
219410,0
98033,0
154566,0
63938,0
53624,0
78498,0
1011,0
94934,0
2135,0
111894,0
34305,0
196036,0
178368,0
35841,0
14847,0
85731,0
231612,0
202218,0
27989,0
47626,0
66263,0
1623,0
7177,0
132329,0
137464,0
94114,0
88495,0
122764,0
26730,0
32094,0
42375,0
44312,0
29748,0
85007,0
84885,0
31581,0
7751,0
102900,0
119692,0
64278,0
3361,0
82433,0
10521,0
253761,0
96216,0
40994,0
47295,0
121067,0
80154,0
98776,0
98887,0
181371,0
77081,0
147570,0
18624,0
15439,0
10665,0
49984,0
82417,0
114754,0
5427,0
125515,0
223574,0
98104,0
123717,0
216053,0
77191,0
62076,0
196565,0
225576,0
22809,0
4119,0
88356,0
51533,0
7076,0
31004,0
175338,0
132593,0
150541,0
56334,0
71167,0
19787,0
108021,0
58923,0
30163,0
105413,0
119916,0
146995,0
240909,0
132877,0
170694,0
112098,0
33013,0
103495,0
198613,0
72795,0
92882,0
43495,0
105592,0
126928,0
145438,0
99041,0
184726,0
82921,0
162161,0
160998,0
6067,0
200194,0
252664,0
89315,0
231218,0
12934,0
127737,0
17745,0
19370,0
89325,0
90135,0
18402,0
119660,0
137920,0
140817,0
1772,0
207789,0
33397,0
109603,0
3955,0
85251,0
18739,0
27362,0
56325,0
59831,0
125255,0
53214,0
111692,0
111347,0
3544,0
189330,0
93289,0
215871,0
132499,0
126196,0
188274,0
9165,0
193935,0
49930,0
55088,0
22620,0
215706,0
163215,0
128959,0
195938,0
107530,0
76631,0
238886,0
182965,0
84995,0
134591,0
57570,0
213700,0
53467,0
38934,0
47227,0
163304,0
43166,0
57286,0
45166,0
89442,0
51288,0
178865,0
176132,0
184060,0
205748,0
40776,0
123259,0
70484,0
79653,0
16135,0
102166,0
80292,0
67113,0
139680,0
61928,0
70511,0
78184,0
143564,0
56030,0
61084,0
18633,0
112206,0
32621,0
188471,0
103741,0
17272,0
2967,0
107315,0
69692,0
140757,-1
179335,0
84064,0
82310,0
130642,-1
4000,0
166153,-1
18563,0
122487,-1
168398,0
69328,0
14948,0
12872,0
91257,0
100989,-1
164312,0
34376,-1
90754,-1
166784,0
90419,0
17593,1
114043,0
141066,-1
90629,-1
69222,-1
208037,-1
219530,0
87863,0
199386,0
252729,-1
121168,0
177434,0
76820,-1
100822,0
40055,2
263258,-1
150435,0
132372,-1
78564,0
179441,-1
50828,0
210119,-1
112947,0
63022,0
14922,-1
158973,0
63734,0
128968,0
126532,-1
32629,-1
51697,0
238460,-1
101905,0
104443,3
221876,0
156721,-1
126794,-1
211862,3
238510,0
156352,-1
31511,-1
243596,-1
105198,0
222806,0
128235,0
256183,0
86879,-1
135491,-1
79241,0
97906,-1
16746,0
123439,-1
176806,-1
148024,0
82056,-1
33298,-1
150957,-1
23956,0
64051,0
48380,-1
86422,0
104983,0
41416,-1
135852,0
259878,0
51280,0
59342,0
94569,0
92890,-1
94912,0
117522,0
38921,0
115810,-1
145185,0
134846,0
164768,0
202455,-1
50117,3
62654,0
232329,0
178435,0
128076,0
34402,0
24615,-1
45021,0
110150,0
6541,0
261274,0
97359,0
235954,0
234163,-1
133157,3
121082,-1
67874,0
6565,0
24323,0
18252,0
159969,-1
146894,0
81882,-1
95750,0
164172,-1
123556,0
83280,0
145229,0
121908,0
77773,-1
163839,0
108262,0
30378,0
86536,-1
34530,0
72632,0
106573,0
157878,0
20331,-1
209590,-1
13826,0
131923,0
41964,0
221896,-1
227594,0
210599,-1
186055,0
194869,4
95096,0
176562,-1
175340,0
204187,-1
200522,-1
48070,-1
107135,3
210835,0
168228,0
240049,0
175370,-1
205383,-1
134992,0
171108,0
91936,0
125956,0
153359,2
221167,-1
238028,-1
7087,-1
199731,0
188703,-1
46106,0
60490,-1
121270,-1
100081,0
102422,-1
260238,-1
174465,-1
100781,0
130068,-1
101414,0
119932,-1
78766,0
173339,0
122205,-1
108728,0
162892,0
96121,-1
174407,0
574,-1
156452,0
28298,0
224795,0
139174,-1
155118,-1
181170,-1
174198,1
122331,-1
115263,-1
83156,0
253993,4
76143,-1
97286,0
89526,0
95427,0
245950,0
91049,0
85890,0
207683,0
147028,-1
21051,-1
218177,-1
94183,0
109216,-1
99784,0
142319,0
107935,0
59382,0
257357,0
97082,-1
164870,0
234595,-1
28891,0
180961,0
16143,0
2234,-1
34837,0
2062,0
121211,0
78162,0
123037,0
14852,0
17488,-1
182818,0
171635,-1
115846,0
133026,0
72021,0
65349,-1
246617,0
241598,0
99934,0
40405,-1
164571,0
98159,-1
236301,-1
72427,0
207520,0
159845,0
8127,0
31536,-1
218184,0
149607,-1
141897,0
264807,0
165259,-1
4774,-1
82282,0
259818,-1
250047,0
123153,0
232929,0
72947,0
8066,0
128238,0
200811,0
178015,0
198313,0
104049,-1
210529,-1
118349,-1
22608,0
142756,0
232144,0
212442,0
195117,-1
101306,-1
245692,-1
67190,0
193721,0
25961,-1
157041,-1
24118,0
184543,-1
169220,-1
65124,0
224175,-1
221847,0
41759,-1
254976,0
215286,0
257124,0
34662,-1
206604,-1
174017,0
202612,-1
207522,-1
89624,-1
83819,0
227953,0
266112,0
12763,0
256639,0
66005,0
82742,0
179870,0
74343,0
59018,0
111152,0
264394,0
162184,0
21990,0
220176,0
20509,0
142749,0
195236,0
138849,0
19522,0
125953,0
171433,0
45424,0
228249,0
244922,0
173022,0
223095,0
237691,0
150430,0
254874,0
170166,0
183893,0
13598,0
100246,0
75507,0
174879,0
178914,0
107292,0
257358,0
156521,0
159705,0
44483,0
104441,0
18473,0
204095,0
265005,0
235091,0
245177,0
1495,0
129438,0
57358,0
213352,0
168665,0
154286,0
66067,0
245136,0
233489,0
118400,0
221735,0
174532,0
188354,0
166609,0
104055,0
136174,0
222321,0
64208,0
17397,0
204737,0
28903,0
185934,0
212858,0
101081,0
255497,0
18733,0
157242,0
181822,0
54189,0
102137,0
191885,0
182016,0
147520,0
116092,0
208888,0
67694,0
67281,0
115688,0
155730,0
241179,0
88844,0
197056,0
166668,0
216483,0
68967,0
235656,0
234374,0
181228,0
29140,0
90256,0
141764,0
220219,0
13323,0
256220,0
89690,0
109337,0
256854,0
60881,0
135822,0
114600,0
82754,0
174642,0
55138,0
169071,0
75364,0
142283,1
152374,0
127226,0
192026,0
218768,-1
120395,-1
65412,0
182327,0
123988,0
31758,-1
