year,month,day,hour,count
2012,4,4,14,1
2012,4,4,18,1
2012,4,4,19,1
2012,4,4,22,1
2012,4,9,20,1
2012,4,9,21,1
2012,4,9,22,1
2012,4,10,17,1
2012,4,10,18,1
2012,4,11,12,3
2012,4,11,13,1
2012,4,11,16,2
2012,4,11,18,1
2012,4,11,19,2
2012,4,12,20,5
2012,4,13,20,2
2012,4,13,21,2
2012,4,14,18,1
2012,4,15,16,1
2012,4,16,20,2
2012,4,17,17,2
2012,4,18,8,1
2012,4,19,8,1
2012,4,19,13,1
2012,4,19,18,1
2012,4,20,8,1
2012,4,20,13,1
2012,4,20,14,1
2012,4,20,21,1
2012,4,22,16,1
2012,4,22,17,1
2012,4,22,18,2
2012,4,22,20,1
2012,4,23,8,3
2012,4,23,10,1
2012,4,23,13,1
2012,4,23,17,2
2012,4,24,11,1
2012,4,24,12,1
2012,4,24,13,1
2012,4,24,16,3
2012,4,24,19,2
2012,4,24,21,1
2012,4,25,20,2
2012,4,25,22,1
2012,4,26,10,2
2012,4,26,11,2
2012,4,26,14,1
2012,4,26,15,1
2012,4,26,16,1
2012,4,26,17,1
2012,4,27,22,1
2012,4,27,23,1
2012,4,28,15,1
2012,4,28,18,1
2012,4,28,20,1
2012,4,29,12,2
2012,4,29,13,2
2012,4,29,14,1
2012,4,29,16,1
2012,4,29,18,1
2012,4,29,20,2
2012,4,29,21,1
2012,5,2,9,3
2012,5,2,10,1
2012,5,2,11,2
2012,5,2,13,1
2012,5,2,16,1
2012,5,4,9,3
2012,5,4,10,1
2012,5,4,11,1
2012,5,4,15,1
2012,5,4,23,1
2012,5,5,22,1
2012,5,7,10,2
2012,5,7,13,1
2012,5,7,18,1
2012,5,8,19,1
2012,5,9,8,1
2012,5,9,10,1
2012,5,9,13,1
2012,5,9,18,2
2012,5,9,19,1
2012,5,9,20,1
2012,5,10,16,1
2012,5,11,8,1
2012,5,11,9,1
2012,5,11,13,1
2012,5,11,15,1
2012,5,11,20,1
2012,5,12,16,1
2012,5,12,20,2
2012,5,13,17,1
2012,5,13,18,2
2012,5,14,9,1
2012,5,14,10,2
2012,5,14,16,1
2012,5,14,18,1
2012,5,14,22,1
2012,5,14,23,1
2012,5,15,11,1
2012,5,15,12,1
2012,5,15,13,1
2012,5,15,16,1
2012,5,15,18,2
2012,5,16,8,2
2012,5,16,10,1
2012,5,16,13,1
2012,5,16,19,1
2012,5,17,10,2
2012,5,17,15,1
2012,5,18,19,1
2012,5,18,20,1
2012,5,18,21,3
2012,5,18,22,1
2012,5,19,14,2
2012,5,19,15,1
2012,5,19,19,1
2012,5,21,17,1
2012,5,21,21,1
2012,5,21,22,1
2012,5,22,11,1
2012,5,22,17,1
2012,5,22,20,2
2012,5,22,22,1
2012,5,24,11,3
2012,5,24,15,1
2012,5,24,16,1
2012,5,25,20,2
2012,5,25,22,1
2012,5,25,23,1
2012,5,27,14,1
2012,5,27,18,1
2012,5,27,19,1
2012,5,28,9,1
2012,5,28,12,1
2012,5,28,16,1
2012,5,29,12,1
2012,5,29,13,2
2012,5,29,16,1
2012,5,29,22,1
2012,5,30,10,2
2012,5,30,13,1
2012,5,30,15,1
2012,6,1,19,1
2012,6,1,20,1
2012,6,4,21,2
2012,6,5,15,2
2012,6,6,23,1
2012,6,7,10,3
2012,6,7,11,1
2012,6,7,22,1
2012,6,8,0,1
2012,6,8,23,2
2012,6,9,10,1
2012,6,9,23,1
2012,6,11,18,1
2012,6,11,19,1
2012,6,13,2,1
2012,6,13,7,1
2012,6,13,13,1
2012,6,13,18,1
2012,6,18,15,1
2012,6,18,19,1
2012,6,25,18,1
2012,6,27,14,2
2012,6,27,15,1
2012,6,27,20,2
2012,7,1,11,1
2012,7,2,17,1
2012,7,3,13,2
2012,7,4,13,1
2012,7,4,15,1
2012,7,4,16,1
2012,7,5,11,1
2012,7,5,12,1
2012,7,5,14,1
2012,7,6,9,1
2012,7,7,12,1
2012,7,7,14,1
2012,7,9,11,1
2012,7,9,18,1
2012,7,11,8,1
2012,7,11,9,1
2012,7,11,23,1
2012,7,12,6,1
2012,7,12,14,1
2012,7,12,15,1
2012,7,13,20,1
2012,7,14,13,1
2012,7,14,19,1
2012,7,17,18,1
2012,7,24,16,1
2012,7,29,3,1
2012,7,29,20,2
2012,8,9,18,2
2012,9,6,11,1
2012,10,12,17,1
2012,10,16,20,1
2012,10,29,9,2
2012,10,30,20,1
2012,11,1,10,1
2012,11,6,9,1
2012,11,16,19,1
2012,11,17,18,1
2012,11,20,17,1
2012,11,20,19,1
2012,11,23,19,1
2012,11,25,20,1
2012,12,1,13,1
2012,12,1,15,1
2012,12,2,12,1
2012,12,2,15,1
2012,12,3,12,1
2012,12,4,11,1
2012,12,5,13,1
2012,12,6,2,1
2012,12,6,20,1
2012,12,9,16,1
2012,12,10,10,1
2012,12,13,20,1
2012,12,15,19,2
2012,12,16,16,1
2012,12,16,21,1
2012,12,18,20,1
2012,12,22,15,1
2012,12,22,21,1
2013,1,6,18,2
2013,1,13,10,1
2013,1,26,20,1
2013,1,28,14,2
2013,2,1,20,1
2013,2,6,20,1
2013,2,8,14,1
2013,2,14,19,1
2013,3,8,21,1
2013,4,23,10,1
2013,5,4,19,1
2013,5,4,22,1
2013,5,10,14,1
2013,5,14,12,1
2013,5,14,13,1
2013,5,22,19,1
2013,5,22,20,1
2013,5,28,20,1
2013,5,29,20,1
2013,7,12,21,1
2013,7,29,19,1
2013,7,29,21,1
2013,8,6,21,1
2013,9,1,19,1
2013,9,6,6,1
