year,month,day,hour,count
2012,9,15,19,1
2012,9,15,20,1
2012,10,12,17,1
2012,10,13,12,1
2012,10,16,18,1
2012,10,17,18,1
2012,10,19,22,1
2012,10,23,10,1
2012,10,23,19,1
2012,10,24,13,1
2012,10,24,15,2
2012,10,27,16,1
2012,10,29,14,1
2012,10,29,15,1
2012,10,29,16,2
2012,10,29,18,1
2012,10,31,10,1
2012,10,31,11,1
2012,11,1,9,1
2012,11,1,14,1
2012,11,2,14,1
2012,11,6,10,1
2012,11,6,14,2
2012,11,7,19,1
2012,11,11,12,1
2012,11,12,10,1
2012,11,17,20,1
2012,11,17,21,1
2012,11,20,9,1
2012,11,20,10,1
2012,11,20,16,1
2012,11,20,20,1
2012,11,21,13,1
2012,11,22,11,1
2012,11,22,22,1
2012,11,24,14,1
2012,11,25,12,1
2012,12,2,11,1
2012,12,2,20,1
2012,12,6,10,1
2012,12,7,12,1
2012,12,8,20,1
2012,12,8,21,1
2012,12,9,21,1
2012,12,13,10,1
2012,12,14,19,1
2012,12,17,20,1
2012,12,19,10,1
2012,12,29,22,1
2012,12,31,13,1
2013,1,2,13,1
2013,1,3,12,1
2013,1,3,15,1
2013,1,7,21,1
2013,1,16,18,1
2013,1,17,10,1
2013,1,18,16,1
2013,1,21,20,1
2013,1,22,12,1
2013,1,31,13,1
2013,2,1,20,1
2013,2,3,19,1
2013,2,4,20,1
2013,2,7,21,1
2013,2,8,10,1
2013,2,8,16,1
2013,2,11,17,1
2013,2,11,18,1
2013,2,13,16,1
2013,2,14,12,1
2013,2,17,14,1
2013,2,18,21,1
2013,2,19,14,2
2013,2,19,21,1
2013,2,26,12,1
2013,2,28,10,2
2013,2,28,18,1
2013,3,5,19,1
2013,3,5,21,1
2013,3,7,12,1
2013,3,8,10,1
2013,3,8,21,1
2013,3,11,12,1
2013,3,12,14,1
2013,3,14,15,1
2013,3,18,11,1
2013,3,29,15,2
2013,3,31,16,1
2013,4,3,17,1
2013,4,4,15,1
2013,4,6,13,2
2013,4,7,14,1
2013,4,10,20,1
2013,4,19,21,1
2013,4,20,10,1
2013,4,21,15,1
2013,4,23,8,1
2013,4,25,16,2
2013,4,25,19,1
2013,4,26,17,1
2013,4,30,20,1
2013,5,1,14,1
2013,5,3,15,1
2013,5,6,11,1
2013,5,6,20,1
2013,5,9,14,2
2013,5,10,8,1
2013,5,10,11,1
2013,5,19,11,1
2013,6,17,11,1
2013,6,26,18,1
2013,7,9,21,1
