year,month,day,hour,count
2012,10,8,19,1
2012,10,16,19,2
2012,10,22,17,1
2012,10,24,19,1
2012,10,26,15,1
2012,10,28,16,2
2012,10,28,17,1
2012,10,29,19,1
2012,11,5,20,1
2012,11,6,20,1
2012,11,12,17,1
2012,11,17,16,1
2012,11,18,16,2
2012,11,21,16,1
2012,11,22,14,1
2012,11,23,17,2
2012,12,1,16,1
2012,12,2,15,1
2012,12,18,16,2
2013,1,9,9,1
2013,1,10,19,1
2013,1,11,15,1
2013,1,14,8,1
2013,1,17,12,1
2013,1,17,15,1
2013,1,22,7,1
2013,1,22,8,1
2013,2,2,16,1
2013,2,17,20,1
2013,3,7,10,1
2013,3,7,12,1
2013,3,11,10,1
2013,3,12,9,1
2013,3,12,16,2
2013,3,13,19,1
2013,3,19,16,1
2013,3,22,18,1
2013,3,24,15,1
2013,3,24,19,1
2013,3,25,17,1
2013,4,12,6,1
2013,4,26,16,1
2013,4,26,17,1
2013,5,7,20,1
2013,8,6,20,1
2013,8,13,15,1
2013,8,13,18,1
2013,8,18,21,1
2013,9,12,5,1
