year,month,day,hour,count
2012,4,14,21,1
2012,4,15,19,1
2012,4,17,16,1
2012,4,20,17,1
2012,4,21,13,1
2012,4,21,14,2
2012,4,21,19,1
2012,4,22,11,1
2012,4,22,14,2
2012,4,22,16,1
2012,4,23,8,1
2012,4,23,16,2
2012,4,28,19,1
2012,4,28,20,1
2012,4,29,11,1
2012,4,29,14,1
2012,4,29,18,1
2012,4,29,19,1
2012,5,2,17,1
2012,5,4,11,1
2012,5,4,18,1
2012,5,7,8,1
2012,5,12,20,2
2012,5,13,11,1
2012,5,13,13,1
2012,5,19,21,1
2012,5,29,10,1
2012,5,30,12,1
2012,6,3,13,1
2012,6,10,11,1
2012,7,1,11,1
2012,7,6,17,1
2012,7,13,18,1
2012,7,29,12,1
2012,7,29,19,1
2012,7,30,16,1
2012,8,11,20,1
2012,9,15,9,1
