year,month,day,hour,count
2012,6,3,19,1
2012,6,8,19,1
2012,6,13,20,1
2012,6,27,14,1
2012,7,2,16,1
2012,8,18,17,1
2012,8,18,18,1
2012,9,15,20,1
2012,9,15,21,1
2012,10,13,19,1
2012,10,27,17,3
2012,10,27,18,1
2012,10,27,21,1
2012,10,28,14,2
2012,10,28,15,2
2012,10,28,17,1
2012,10,29,15,1
2012,11,1,14,1
2012,11,6,13,1
2012,11,13,18,1
2012,11,16,16,1
2012,11,25,20,1
2012,12,1,19,1
2012,12,1,20,1
2012,12,7,14,1
2012,12,7,15,1
2012,12,9,19,1
2012,12,10,13,2
2012,12,10,15,1
2012,12,15,15,1
2012,12,15,17,1
2013,1,6,20,1
2013,1,7,17,1
2013,1,9,17,1
2013,1,11,19,1
2013,1,21,15,1
2013,1,22,12,1
2013,2,2,15,1
2013,2,12,17,1
2013,2,17,19,2
2013,3,12,13,1
2013,3,16,17,1
2013,3,22,18,2
2013,4,9,19,1
2013,4,11,15,1
