year,month,day,hour,count
2012,4,4,13,1
2012,4,4,19,1
2012,4,4,21,1
2012,4,6,21,2
2012,4,6,22,1
2012,4,7,21,1
2012,4,10,13,1
2012,4,10,14,1
2012,4,11,19,1
2012,4,17,19,1
2012,4,17,23,1
2012,4,18,20,1
2012,4,19,14,2
2012,4,19,20,1
2012,4,20,19,2
2012,4,20,21,1
2012,4,22,20,1
2012,4,22,21,1
2012,4,25,21,1
2012,4,27,18,1
2012,4,27,20,1
2012,4,28,15,2
2012,4,28,21,1
2012,4,29,17,2
2012,5,2,16,2
2012,5,2,19,1
2012,5,4,14,2
2012,5,4,15,1
2012,5,4,21,1
2012,5,5,19,1
2012,5,5,20,1
2012,5,7,17,3
2012,5,7,21,1
2012,5,8,18,1
2012,5,8,21,2
2012,5,11,10,1
2012,5,14,12,1
2012,5,15,13,2
2012,5,15,16,2
2012,5,16,16,1
2012,5,16,19,1
2012,5,16,20,1
2012,5,16,21,1
2012,5,17,15,1
2012,5,17,16,1
2012,5,17,17,1
2012,5,17,18,1
2012,5,19,15,2
2012,5,19,22,1
2012,5,22,14,1
2012,5,22,15,1
2012,5,22,17,1
2012,5,22,19,2
2012,5,22,20,1
2012,5,24,10,1
2012,5,29,14,1
2012,5,31,22,1
2012,6,3,21,1
2012,6,5,15,1
2012,6,6,21,1
2012,6,9,20,1
2012,6,10,16,1
2012,6,11,13,1
2012,6,13,12,2
2012,9,5,18,1
2012,9,5,19,1
2012,9,5,20,2
2012,9,14,0,1
2012,9,14,20,3
2012,9,14,21,1
2012,9,15,19,1
2012,10,8,18,2
2012,10,8,19,3
2012,10,8,20,1
2012,10,8,21,2
2012,10,17,19,1
2012,10,27,19,1
2012,10,28,1,2
2012,10,30,20,1
2012,11,8,18,1
2012,11,11,19,1
2012,11,20,19,1
2012,11,29,14,1
2012,12,1,8,1
2012,12,20,4,1
2012,12,24,2,1
2013,1,5,13,1
2013,1,5,15,1
2013,1,9,19,1
2013,1,10,18,1
2013,1,25,19,1
2013,1,28,21,1
2013,2,3,19,1
2013,2,8,20,1
2013,2,16,10,1
2013,2,22,19,1
2013,3,17,12,1
2013,3,17,16,1
