year,month,day,hour,count
2012,4,13,13,1
2012,4,13,14,1
2012,4,14,8,1
2012,4,14,12,1
2012,4,17,18,1
2012,4,17,20,1
2012,4,17,23,1
2012,4,18,10,1
2012,4,18,11,1
2012,4,19,11,1
2012,4,19,12,1
2012,4,19,18,1
2012,4,20,12,1
2012,4,20,13,1
2012,4,20,16,1
2012,4,21,16,1
2012,4,22,14,1
2012,4,22,17,1
2012,4,23,8,1
2012,4,23,9,3
2012,4,23,11,1
2012,4,24,10,1
2012,4,24,11,1
2012,4,24,18,1
2012,4,26,11,2
2012,4,26,17,1
2012,4,27,18,1
2012,4,29,16,1
2012,4,29,17,1
2012,5,2,10,1
2012,5,2,20,1
2012,5,4,10,2
2012,5,4,12,1
2012,5,5,18,1
2012,5,7,9,1
2012,5,7,11,2
2012,5,7,19,1
2012,5,9,14,1
2012,5,15,11,1
2012,5,16,11,1
2012,5,17,18,1
2012,5,19,23,1
2012,5,21,20,1
2012,5,22,19,1
2012,5,24,14,1
2012,5,24,15,1
2012,5,25,19,1
2012,5,27,20,1
2012,5,28,10,1
2012,5,28,11,1
2012,5,28,12,1
2012,5,28,17,1
2012,5,29,12,1
2012,5,29,18,1
2012,5,29,19,1
2012,6,1,18,1
2012,6,1,20,1
2012,6,1,21,1
2012,6,3,16,1
2012,6,3,17,1
2012,6,3,18,2
2012,6,4,9,1
2012,6,7,11,1
2012,6,9,22,1
2012,6,10,18,1
2012,6,10,21,1
2012,6,11,16,1
2012,6,13,14,1
2012,6,13,16,2
2012,6,13,17,1
2012,6,14,17,1
2012,6,15,20,1
2012,6,17,17,1
2012,6,17,22,1
2012,6,18,13,1
2012,6,21,17,2
2012,7,6,23,1
2012,7,8,13,1
2012,7,9,9,2
2012,7,9,21,1
2012,7,11,9,1
2012,7,11,10,1
2012,7,11,16,1
2012,7,12,9,1
2012,7,12,22,1
2012,7,13,11,1
2012,7,13,13,1
2012,7,13,22,1
2012,9,15,13,1
2012,9,15,17,1
2012,10,13,21,1
2012,10,16,20,1
2012,10,19,10,1
2012,10,23,17,1
2012,10,25,9,1
2012,10,25,11,1
2012,10,25,17,1
2012,10,26,22,1
2012,10,27,11,1
2012,10,27,16,1
2012,10,28,19,1
2012,10,29,15,1
2012,10,29,17,1
2012,10,31,17,1
2012,11,1,13,2
2012,11,1,15,1
2012,11,1,16,1
2012,11,2,13,2
2012,11,6,17,1
2012,11,6,23,1
2012,11,7,8,1
2012,11,8,17,1
