year,month,day,hour,count
2012,4,20,16,1
2012,4,21,19,1
2012,4,24,14,1
2012,5,7,12,1
2012,5,12,17,1
2012,5,13,14,1
2012,5,15,8,1
2012,5,19,12,1
2012,6,1,16,1
2012,6,1,19,1
2012,10,29,11,1
2012,11,2,20,1
2012,11,6,19,1
2012,11,7,20,1
2012,11,16,21,1
2012,12,9,11,1
2012,12,17,8,1
2012,12,20,11,1
2012,12,21,9,1
2012,12,21,18,1
2012,12,21,19,1
2012,12,21,21,2
2012,12,23,9,1
2012,12,28,19,1
2012,12,29,9,1
2012,12,29,10,1
2012,12,29,16,1
2012,12,30,13,1
2012,12,30,17,1
2013,1,1,12,1
2013,1,1,18,1
2013,1,1,19,1
2013,1,11,18,1
2013,1,12,6,1
2013,1,12,11,1
2013,1,13,16,1
2013,1,17,8,1
2013,1,25,17,1
2013,2,6,18,1
2013,2,7,14,1
2013,2,12,19,1
2013,2,16,19,1
2013,2,18,11,1
2013,3,6,19,1
2013,3,10,10,1
2013,3,10,12,1
2013,3,13,18,1
2013,3,16,13,1
2013,3,16,14,1
2013,3,16,17,1
2013,3,22,18,1
2013,3,27,18,1
2013,3,28,23,1
2013,3,30,19,1
2013,4,6,6,1
2013,4,10,18,1
2013,4,17,17,1
2013,4,19,17,1
2013,4,19,19,1
2013,4,21,20,1
2013,4,25,21,1
2013,4,30,13,1
2013,5,11,13,1
2013,5,12,8,1
2013,5,14,8,1
2013,5,15,13,1
2013,5,15,18,1
2013,5,17,18,1
2013,5,18,9,1
2013,5,18,12,1
2013,5,29,18,1
2013,5,30,20,1
2013,6,5,19,1
2013,7,1,19,1
2013,7,10,19,1
2013,8,3,15,1
2013,8,21,18,1
2013,9,1,17,1
2013,9,1,18,1
2013,9,2,18,1
2013,9,6,17,1
