year,month,day,hour,count
2012,7,1,11,1
2012,7,8,1,2
2012,7,8,9,3
2012,7,8,12,1
2012,7,9,11,1
2012,7,9,13,3
2012,7,9,16,3
2012,7,9,18,2
2012,7,9,20,2
2012,7,9,21,1
2012,7,10,5,2
2012,7,10,6,2
2013,3,15,22,2
2013,3,16,3,2
2013,3,16,14,4
2013,3,16,16,1
2013,3,16,20,1
2013,3,16,21,1
2013,3,17,7,1
2013,3,17,9,1
2013,3,17,12,2
2013,3,17,13,1
2013,3,17,14,2
2013,3,17,16,1
2013,3,18,8,1
2013,3,18,11,3
2013,3,18,13,3
2013,3,18,14,1
2013,3,18,20,2
2013,3,19,7,1
2013,7,9,18,2
2013,7,10,5,1
2013,7,10,7,1
