year,month,day,hour,count
2012,7,2,15,1
2012,7,2,16,2
2012,7,2,17,1
2012,7,2,19,1
2012,7,2,20,1
2012,7,2,21,1
2012,7,3,10,2
2012,7,3,11,2
2012,7,3,13,1
2012,7,3,14,2
2012,7,3,18,2
2012,7,3,21,1
2012,7,4,11,2
2012,7,4,12,1
2012,7,4,19,1
2012,7,4,20,1
2012,7,4,22,1
2012,7,5,11,1
2012,7,5,12,2
2012,7,5,14,1
2012,7,5,15,1
2012,7,5,19,1
2012,7,5,20,1
2012,7,5,21,1
2012,7,5,22,1
2012,7,6,1,1
2012,7,6,11,2
2012,7,6,13,3
2012,7,6,15,1
2012,7,6,16,1
2012,7,6,17,1
2012,7,6,18,1
2012,7,6,21,1
