year,month,day,hour,count
2012,9,13,17,1
2012,9,13,21,1
2012,9,13,22,1
2012,9,14,21,1
2012,10,12,20,1
2012,10,12,21,1
2012,10,13,16,1
2012,10,17,16,1
2012,10,17,18,1
2012,10,17,19,1
2012,10,19,20,1
2012,10,23,18,1
2012,10,23,21,1
2012,10,25,11,1
2012,10,26,21,1
2012,10,27,0,1
2012,10,28,7,1
2012,10,31,13,1
2012,11,1,19,1
2012,11,2,18,1
2012,11,7,6,1
2012,11,7,12,1
2012,11,7,15,1
2012,11,9,17,1
2012,11,12,21,1
2012,11,13,20,1
2012,12,1,19,1
2012,12,2,9,1
2012,12,2,22,1
2012,12,3,10,1
2012,12,3,21,1
2012,12,6,17,1
2012,12,6,18,1
2012,12,8,4,1
2012,12,8,5,1
2012,12,9,18,1
2012,12,9,19,1
2012,12,11,16,1
2012,12,13,21,1
2012,12,14,21,1
2012,12,18,14,1
2012,12,19,13,1
2012,12,23,20,1
2013,1,1,10,1
2013,1,5,20,1
2013,1,6,19,1
2013,1,10,6,1
2013,1,10,18,1
2013,4,15,21,1
2013,4,16,21,1
2013,4,18,17,1
2013,4,18,18,1
2013,4,19,17,1
2013,4,23,21,1
2013,5,17,16,1
2013,5,17,17,1
2013,5,27,21,1
2013,5,29,20,1
2013,6,3,16,1
2013,6,9,13,1
2013,6,19,16,1
2013,6,27,16,1
2013,7,13,20,1
2013,7,30,21,1
2013,8,1,18,1
2013,8,2,22,1
2013,8,22,19,1
2013,8,25,19,1
2013,8,31,20,1
