year,month,day,hour,count
2012,4,4,7,2
2012,4,4,8,1
2012,4,4,12,1
2012,4,4,17,2
2012,4,5,7,3
2012,4,5,8,1
2012,4,5,17,2
2012,4,7,20,2
2012,4,7,21,2
2012,4,7,22,2
2012,4,9,7,1
2012,4,9,19,3
2012,4,9,20,1
2012,4,10,8,2
2012,4,10,14,1
2012,4,10,17,2
2012,4,11,7,1
2012,4,11,8,1
2012,4,11,9,1
2012,4,11,18,3
2012,4,12,7,1
2012,4,12,8,2
2012,4,12,10,1
2012,4,12,17,2
2012,4,13,8,1
2012,4,13,14,1
2012,4,13,17,2
2012,4,14,8,1
2012,4,14,12,1
2012,4,14,13,1
2012,4,16,17,3
2012,4,16,18,2
2012,4,16,19,1
2012,4,16,20,2
2012,4,17,17,2
2012,4,18,7,1
2012,4,19,8,1
2012,4,19,10,1
2012,4,19,17,2
2012,4,20,7,1
2012,4,20,8,1
2012,4,20,17,2
2012,4,21,8,3
2012,4,21,14,3
2012,4,21,15,1
2012,4,23,8,1
2012,4,23,14,2
2012,4,23,17,1
2012,4,23,18,1
2012,4,23,19,3
2012,4,23,20,2
2012,4,24,7,1
2012,4,24,8,2
2012,4,24,9,1
2012,4,24,18,3
2012,4,24,20,2
2012,4,24,21,1
2012,4,24,23,1
2012,4,25,7,1
2012,4,26,7,1
2012,4,26,8,1
2012,4,26,9,2
2012,4,26,12,2
2012,4,26,17,3
2012,4,27,18,3
2012,4,27,19,1
2012,4,27,20,1
2012,4,27,21,2
2012,4,27,22,1
2012,4,28,7,1
2012,4,28,8,1
2012,4,28,14,1
2012,4,28,16,1
2012,5,2,7,1
2012,5,2,8,2
2012,5,2,11,1
2012,5,2,17,2
2012,5,3,17,2
2012,5,4,10,2
2012,5,7,8,1
2012,5,7,10,1
2012,5,7,17,1
2012,5,8,18,1
2012,5,8,19,1
2012,5,8,21,3
2012,5,8,22,1
2012,5,9,8,2
2012,5,9,11,1
2012,5,9,17,2
2012,5,10,7,1
2012,5,10,8,1
2012,5,11,10,2
2012,5,11,17,2
2012,5,12,7,1
2012,5,12,8,1
2012,5,12,9,2
2012,5,12,13,4
2012,5,12,15,1
2012,5,14,7,1
2012,5,14,8,1
2012,5,14,17,3
2012,5,15,7,1
2012,5,15,8,1
2012,5,15,11,1
2012,5,15,16,1
2012,5,15,17,2
2012,5,15,18,3
2012,5,15,19,1
2012,5,15,21,1
2012,5,16,7,1
2012,5,16,8,1
2012,5,16,9,1
2012,5,16,17,3
2012,5,17,8,1
2012,5,17,11,2
2012,5,17,12,2
2012,5,17,13,1
2012,5,17,17,1
2012,5,18,19,2
2012,5,18,20,1
2012,5,19,8,2
2012,5,19,9,1
2012,5,19,11,1
2012,5,19,13,1
2012,5,19,14,4
2012,5,19,15,2
2012,5,19,16,1
2012,5,19,17,6
2012,5,21,17,3
2012,5,24,7,2
2012,5,24,9,2
2012,5,24,14,1
2012,5,24,17,1
2012,5,24,18,1
2012,5,26,8,1
2012,5,26,10,1
2012,5,26,13,2
2012,5,28,7,1
2012,5,28,8,1
2012,5,28,15,2
2012,5,28,17,2
2012,5,29,7,2
2012,5,29,8,1
2012,5,29,9,1
2012,5,29,12,2
2012,5,29,16,3
2012,5,29,17,1
2012,5,29,18,3
2012,5,29,20,1
2012,5,29,21,2
2012,5,30,10,1
2012,5,30,11,1
2012,6,1,17,2
2012,6,3,11,1
2012,6,3,13,2
2012,6,3,14,2
2012,6,3,18,2
2012,6,3,19,2
2012,6,3,20,3
2012,6,3,21,1
2012,6,4,7,2
2012,6,4,17,2
2012,6,5,8,1
2012,6,5,12,2
2012,6,5,18,3
2012,6,5,20,3
2012,6,6,17,1
2012,6,7,7,1
2012,6,7,8,1
2012,6,7,14,1
2012,6,7,17,2
2012,6,8,7,1
2012,6,8,8,1
2012,6,11,7,1
2012,6,11,8,1
2012,6,11,9,1
2012,6,11,17,2
2012,6,12,8,1
2012,6,12,10,2
2012,6,12,12,2
2012,6,12,17,2
2012,6,13,10,1
2012,6,13,12,2
2012,6,13,13,1
2012,6,13,14,1
2012,6,13,15,2
2012,6,14,7,2
2012,6,14,8,1
2012,6,14,9,2
2012,6,14,17,1
2012,6,15,18,2
2012,6,15,21,4
2012,6,18,7,1
2012,6,18,8,1
2012,6,18,9,2
2012,6,18,13,2
2012,6,18,17,2
2012,6,19,17,2
2012,6,21,7,1
2012,6,21,13,2
2012,6,21,17,3
2012,6,21,19,1
2012,6,21,20,3
2012,6,21,21,1
