year,month,day,hour,count
2012,9,13,19,1
2012,10,12,12,1
2012,10,12,14,1
2012,10,17,18,1
2012,10,23,13,1
2012,10,23,17,1
2012,10,23,18,1
2012,10,23,19,1
2012,10,24,18,1
2012,10,25,10,1
2012,10,26,19,1
2012,10,26,21,1
2012,10,27,15,1
2012,10,27,16,1
2012,10,27,17,1
2012,10,27,18,2
2012,10,27,19,2
2012,10,28,19,1
2012,10,28,20,1
2012,10,29,14,2
2012,10,31,12,1
2012,11,2,11,1
2012,11,5,18,1
2012,11,6,10,1
2012,11,6,11,1
2012,11,7,22,1
2012,11,8,17,1
2012,11,8,18,2
2012,11,11,13,1
2012,11,11,14,1
2012,11,11,17,1
2012,11,11,18,1
2012,11,11,19,1
2012,11,12,10,1
2012,11,12,12,1
2012,11,12,19,2
2012,11,13,9,2
2012,11,13,15,3
2012,11,16,15,1
2012,11,16,18,1
2012,11,17,13,1
2012,11,17,15,1
2012,11,17,17,1
2012,11,18,12,1
2012,11,18,14,1
2012,11,18,16,1
2012,11,18,17,2
2012,11,20,10,1
2012,11,21,12,1
2012,11,21,19,2
2012,11,22,17,1
2012,11,23,11,1
2012,11,23,20,1
2012,11,24,14,1
2012,11,24,18,1
2012,11,25,9,1
2012,11,25,19,2
2012,11,26,20,2
2012,11,27,8,1
2012,12,2,9,1
2012,12,2,10,1
2012,12,2,13,1
2012,12,2,14,1
2012,12,2,17,1
2012,12,3,11,1
