year,month,day,hour,count
2012,4,10,14,1
2012,4,10,15,4
2012,4,10,18,2
2012,4,10,19,1
2012,4,21,11,2
2012,4,21,12,2
2012,4,28,17,1
2012,4,28,19,1
2012,5,14,15,1
2012,5,14,18,1
2012,5,19,14,1
2012,5,19,16,2
2012,5,19,19,1
2012,5,26,11,1
2012,5,26,12,1
2012,5,26,13,1
2012,7,16,10,1
2012,7,16,11,1
2012,12,11,21,1
2012,12,16,10,1
2012,12,17,9,1
2012,12,19,11,1
2012,12,23,15,1
2013,1,1,1,1
2013,1,8,14,1
2013,3,16,15,1
2013,3,16,22,1
2013,4,6,12,1
2013,4,7,12,1
2013,4,12,19,1
2013,4,21,14,1
2013,4,21,18,1
2013,5,4,21,1
2013,5,10,7,1
2013,5,11,16,1
2013,5,19,19,1
2013,6,1,20,1
2013,6,7,18,1
2013,8,13,8,1
2013,8,25,11,1
