year,month,day,hour,count
2012,5,5,13,1
2012,10,26,16,1
2012,10,27,19,1
2012,11,26,16,1
2012,12,2,21,1
2012,12,4,17,1
2012,12,6,16,1
2012,12,9,18,1
2012,12,31,20,1
2013,1,13,4,1
2013,1,19,1,1
2013,1,27,2,1
2013,1,27,20,1
2013,2,12,19,1
2013,3,8,23,1
2013,3,16,0,1
2013,3,27,20,1
2013,3,28,19,1
2013,4,3,19,1
2013,4,5,21,1
2013,4,6,0,1
2013,4,6,23,1
2013,4,8,19,1
2013,4,12,17,1
2013,4,18,20,1
2013,4,24,20,1
2013,4,24,23,1
2013,4,26,20,1
2013,4,27,0,1
2013,4,28,5,1
2013,5,1,0,1
2013,5,4,1,1
2013,5,4,4,1
2013,5,11,0,1
2013,6,17,0,1
2013,7,20,0,1
2013,7,21,2,1
2013,7,23,19,1
2013,7,24,19,1
2013,8,10,5,1
2013,8,21,20,1
2013,8,31,21,1
2013,9,5,1,1
2013,9,16,16,1
