year,month,day,hour,count
2012,11,16,19,1
2012,11,17,22,1
2012,11,20,18,1
2012,11,23,19,1
2012,11,24,19,2
2012,11,24,21,1
2012,11,25,20,1
2012,11,25,21,1
2012,11,26,19,1
2012,11,26,20,1
2012,11,27,19,1
2012,12,1,18,1
2012,12,1,21,1
2012,12,2,23,1
2012,12,3,17,1
2012,12,3,18,1
2012,12,3,19,1
2012,12,3,20,1
2012,12,4,17,1
2012,12,5,18,1
2012,12,8,18,1
2012,12,8,21,1
2012,12,9,18,1
2012,12,10,15,1
2012,12,13,15,2
2012,12,15,17,1
2012,12,18,18,1
2012,12,19,17,1
2012,12,19,18,1
2012,12,19,20,1
2012,12,21,17,1
2012,12,21,19,1
2012,12,23,18,1
2012,12,23,20,1
2012,12,23,21,2
2012,12,27,19,1
2012,12,29,18,1
2012,12,30,17,1
2012,12,31,21,1
2013,1,2,19,1
2013,1,5,17,1
2013,1,5,19,1
2013,1,5,20,1
2013,1,6,19,1
2013,1,8,19,1
2013,1,13,16,1
2013,1,13,19,2
2013,1,16,17,1
2013,1,18,19,1
2013,1,22,19,1
2013,1,24,20,1
2013,1,26,18,1
2013,1,26,19,1
2013,1,29,18,1
2013,1,29,19,1
2013,1,30,19,1
2013,2,1,18,1
2013,2,3,17,1
2013,2,3,18,1
2013,2,5,19,1
2013,2,6,18,1
2013,2,7,18,1
2013,2,8,19,1
2013,2,14,17,2
2013,2,14,19,1
2013,2,16,16,2
2013,2,16,20,1
2013,2,17,17,1
2013,2,17,18,2
2013,2,19,18,1
2013,2,22,19,1
2013,2,25,18,1
2013,2,26,15,1
2013,2,26,19,1
2013,3,4,18,1
2013,3,4,19,1
2013,3,5,19,1
2013,3,6,11,1
2013,3,8,19,1
2013,3,11,17,1
2013,3,11,19,1
2013,3,15,18,1
2013,3,16,15,1
2013,3,16,16,1
2013,3,16,20,1
2013,3,17,13,1
2013,3,18,19,1
2013,3,21,15,1
2013,3,21,17,1
2013,3,22,20,1
2013,3,28,15,1
2013,3,28,19,1
2013,3,30,16,1
2013,4,5,15,1
2013,4,6,10,1
2013,4,6,16,1
2013,4,8,15,1
2013,4,9,19,1
2013,4,11,9,1
2013,4,15,19,1
2013,4,18,15,1
2013,4,18,18,1
2013,4,20,16,1
2013,4,20,18,1
2013,4,23,18,1
2013,4,23,20,1
2013,4,26,21,1
2013,4,30,19,1
2013,5,3,18,1
2013,5,4,16,2
2013,5,7,18,1
2013,5,8,14,1
2013,5,11,14,1
2013,5,11,17,1
2013,5,11,19,1
2013,5,13,15,1
2013,5,14,18,1
2013,5,15,14,1
2013,5,17,18,1
2013,5,19,16,1
2013,5,19,17,1
2013,5,21,19,1
2013,5,26,18,1
2013,5,29,18,1
2013,5,31,19,1
2013,6,1,18,1
2013,6,4,18,1
2013,6,5,15,1
2013,6,7,18,1
2013,7,11,15,1
2013,8,14,14,1
2013,8,25,17,1
2013,8,28,20,1
2013,8,31,19,1
2013,9,16,17,1
2013,9,16,19,1
