year,month,day,hour,count
2012,4,4,18,4
2012,4,5,17,1
2012,4,5,18,1
2012,4,6,21,2
2012,4,12,17,2
2012,4,12,18,1
2012,4,14,13,2
2012,4,14,20,1
2012,4,21,15,2
2012,4,21,20,2
2012,4,21,21,1
2012,4,24,16,2
2012,5,4,15,1
2012,5,4,16,3
2012,5,4,18,2
2012,5,4,19,1
2012,5,4,23,2
2012,5,5,11,1
2012,5,14,13,1
2012,5,14,15,1
2012,5,15,13,2
2012,5,15,14,2
2012,5,15,15,2
2012,5,24,17,2
2012,5,29,12,1
2012,5,30,13,1
2012,6,5,19,1
2012,6,6,17,2
2012,6,6,18,1
2012,6,9,15,1
2012,6,9,16,1
2012,6,11,14,2
2012,6,11,15,1
2012,6,12,19,2
2012,6,12,20,1
2012,6,12,21,1
2012,6,18,20,2
2012,6,21,12,1
2012,6,21,20,2
2012,6,21,21,1
2012,7,3,17,4
2012,7,8,13,2
2012,7,12,18,2
2012,7,13,19,1
2012,7,15,20,3
2012,10,13,18,1
2012,10,27,17,1
2012,10,27,18,4
2012,10,29,16,2
2012,10,29,17,1
2012,10,30,20,1
2012,10,31,16,2
2012,11,1,10,1
2012,11,1,21,1
2012,11,2,10,2
2012,11,2,20,2
2012,11,6,20,3
2012,11,8,18,1
2012,11,10,9,1
2012,11,12,17,1
2012,11,18,21,1
2012,11,20,21,1
2012,11,23,17,1
2012,11,23,19,3
2012,11,23,20,1
2012,11,23,22,1
2012,11,24,14,2
2012,11,24,21,1
2012,11,26,14,1
2012,11,26,21,1
2012,12,6,15,3
2012,12,7,14,3
2012,12,7,16,1
2012,12,7,18,1
2012,12,10,16,1
2012,12,11,10,1
2012,12,11,17,2
2012,12,13,13,1
2012,12,13,16,2
2012,12,15,17,1
2012,12,16,13,1
2012,12,18,15,1
2012,12,18,16,1
2012,12,18,19,2
2012,12,19,15,2
2012,12,19,18,1
2012,12,21,18,1
2012,12,23,10,1
2012,12,23,15,1
2012,12,28,18,1
2012,12,28,21,1
2012,12,29,17,1
2012,12,30,18,1
2012,12,30,20,1
2013,1,2,8,1
2013,1,2,14,1
2013,1,2,16,1
2013,1,3,14,1
2013,1,3,15,3
2013,1,5,9,2
2013,1,5,14,1
2013,1,9,15,2
2013,1,10,18,1
2013,1,12,17,3
2013,1,14,13,1
2013,1,17,19,1
2013,1,26,16,2
2013,1,26,17,2
2013,1,27,20,2
2013,1,30,16,1
2013,2,2,16,2
2013,2,8,13,2
2013,2,16,10,2
2013,2,17,10,1
2013,2,17,11,1
2013,2,18,15,2
2013,2,19,18,2
2013,2,19,19,1
2013,3,11,17,2
2013,3,14,16,1
2013,3,14,17,1
2013,3,22,18,1
2013,4,2,17,2
2013,4,2,18,2
2013,4,2,19,1
2013,4,8,15,2
2013,4,12,17,1
2013,4,24,16,2
2013,4,29,19,1
2013,5,1,19,1
2013,5,13,14,1
2013,5,26,20,1
2013,6,5,16,1
2013,6,8,6,1
2013,7,21,17,1
2013,7,26,19,1
2013,7,29,19,2
2013,8,8,16,1
2013,8,8,21,1
2013,8,17,20,1
