year,month,day,hour,count
2012,4,8,10,1
2012,4,10,16,1
2012,4,22,15,1
2012,5,7,19,1
2012,5,11,19,1
2012,5,13,14,1
2012,5,19,16,1
2012,5,26,13,1
2012,5,29,19,1
2012,5,30,12,1
2012,5,30,16,1
2012,6,4,12,1
2012,6,4,19,1
2012,6,5,18,1
2012,6,9,18,1
2012,6,11,9,1
2012,6,11,19,1
2012,6,12,14,1
2012,6,17,13,1
2012,6,18,12,1
2012,6,18,13,2
2012,7,1,13,1
2012,7,5,15,1
2012,7,7,13,1
2012,7,7,14,1
2012,7,14,17,1
2012,8,11,14,1
2012,11,1,15,1
2012,11,2,14,1
2012,11,11,18,1
2012,11,12,12,1
2012,11,21,15,1
2012,11,21,16,1
2012,12,22,12,1
2012,12,30,12,1
2013,1,7,16,1
2013,3,21,19,1
2013,5,19,14,1
