year,month,day,hour,count
2012,4,4,6,1
2012,4,6,21,1
2012,4,8,21,3
2012,4,10,18,1
2012,4,10,21,2
2012,4,11,11,1
2012,4,12,7,1
2012,4,13,19,2
2012,4,13,21,1
2012,4,13,22,1
2012,4,20,14,1
2012,4,20,21,2
2012,4,21,13,1
2012,4,21,16,2
2012,4,23,5,1
2012,4,23,21,1
2012,4,24,13,1
2012,4,27,22,1
2012,4,28,17,1
2012,5,5,8,1
2012,5,6,7,1
2012,5,7,7,1
2012,5,15,0,1
2012,5,25,19,1
2012,6,7,20,2
2012,6,8,20,1
2012,6,9,3,2
2012,6,9,20,1
2012,6,9,21,1
2012,6,10,15,1
2012,6,11,19,1
2012,6,15,19,1
2012,6,15,22,1
2012,6,21,17,1
2012,7,7,2,2
2012,7,16,7,1
2012,7,16,18,1
2012,7,17,18,1
2012,7,30,14,2
2012,8,5,20,1
2012,8,6,9,1
2012,8,10,14,1
2012,8,10,15,1
2012,8,10,17,1
2012,8,12,21,2
2012,8,14,7,1
2012,8,14,22,1
2012,8,18,19,3
2012,8,19,19,3
2012,9,15,8,1
2012,9,15,20,1
2012,11,5,19,1
2012,11,29,8,1
2012,12,2,22,1
2012,12,4,12,1
2012,12,8,18,1
2012,12,8,21,1
2012,12,9,13,1
2012,12,9,18,1
2012,12,11,17,1
2012,12,15,12,1
2012,12,15,15,1
2012,12,19,19,1
2012,12,30,18,1
2013,1,4,19,1
2013,1,5,20,1
2013,1,5,21,1
2013,1,10,6,1
2013,1,14,14,1
2013,1,16,17,1
2013,1,17,0,1
2013,1,18,9,1
2013,1,18,17,1
2013,1,21,20,1
2013,1,26,14,2
2013,2,4,19,2
2013,2,7,16,1
2013,2,16,20,2
2013,2,19,11,1
2013,2,21,16,1
2013,2,22,14,1
2013,2,26,20,1
2013,3,15,16,1
2013,3,15,22,2
2013,3,21,13,1
2013,3,24,18,2
2013,3,26,20,1
2013,4,9,19,1
2013,4,12,18,1
2013,4,12,19,1
2013,4,19,18,2
2013,4,19,19,1
2013,4,20,1,1
2013,4,22,9,1
2013,4,22,11,1
2013,4,26,20,1
2013,4,28,11,1
2013,4,28,13,1
2013,4,29,6,1
2013,5,3,8,2
2013,5,3,18,2
2013,5,7,17,1
2013,5,7,18,1
2013,5,8,20,2
2013,5,10,18,2
2013,5,16,23,1
2013,5,17,20,1
2013,5,18,14,1
2013,6,24,20,1
2013,7,8,19,1
2013,7,9,19,1
2013,7,10,22,1
2013,7,11,5,1
2013,7,13,21,1
2013,7,22,19,2
2013,7,29,20,1
2013,8,2,7,1
2013,8,18,19,3
2013,8,20,18,1
2013,8,24,0,1
2013,9,2,20,1
2013,9,3,15,1
2013,9,15,20,1
2013,9,16,20,1
