year,month,day,hour,count
2012,7,16,15,1
2012,7,22,18,1
2012,8,14,10,1
2012,9,5,19,1
2012,9,15,17,1
2012,10,13,14,1
2012,10,28,20,1
2012,10,29,13,1
2012,10,29,16,1
2012,11,6,10,1
2012,11,7,10,1
2012,11,12,14,1
2012,11,20,9,1
2012,11,27,21,1
2012,12,3,13,1
2012,12,3,19,1
2012,12,4,0,1
2012,12,7,19,1
2012,12,11,13,1
2012,12,23,20,1
2012,12,27,20,1
2012,12,29,19,1
2013,1,1,17,1
2013,1,3,15,1
2013,1,7,13,1
2013,1,9,10,1
2013,1,9,21,1
2013,1,10,19,1
2013,1,11,9,1
2013,1,11,13,1
2013,1,15,11,1
2013,1,19,1,1
2013,1,21,17,1
2013,1,25,8,1
2013,1,25,16,1
2013,1,26,15,1
2013,1,28,9,1
2013,1,29,21,1
2013,1,31,16,1
2013,2,1,11,1
2013,2,5,12,2
2013,2,7,20,1
2013,2,14,14,1
2013,2,16,19,1
2013,2,18,9,1
2013,2,19,13,1
2013,2,22,17,1
2013,2,28,9,1
2013,2,28,10,1
2013,3,4,21,1
2013,3,6,9,1
2013,3,28,21,1
2013,3,29,18,2
2013,3,30,16,1
2013,4,3,15,1
2013,4,4,18,1
2013,4,5,16,1
2013,4,5,18,1
2013,4,5,19,1
2013,4,9,8,1
2013,4,16,13,1
2013,4,17,8,1
2013,4,18,17,1
2013,4,22,9,1
2013,4,23,10,1
2013,4,26,9,1
2013,4,26,20,1
2013,4,28,20,1
2013,4,29,9,1
2013,4,30,9,1
2013,5,1,16,1
2013,5,3,9,1
2013,5,3,18,1
2013,5,4,20,1
2013,5,5,0,1
2013,5,10,16,1
2013,5,11,16,1
2013,5,15,14,1
2013,5,16,8,1
2013,5,17,9,1
2013,5,22,8,1
2013,5,23,20,1
2013,5,26,17,1
2013,6,3,15,1
2013,6,24,18,1
2013,6,26,18,1
2013,7,1,16,1
2013,7,2,16,1
2013,7,2,17,1
2013,7,4,17,1
2013,7,5,19,1
2013,7,9,8,1
2013,7,18,15,1
2013,7,20,19,1
2013,7,23,17,1
2013,7,24,10,1
2013,8,2,18,1
2013,8,9,18,1
2013,8,14,23,1
2013,8,15,18,1
2013,8,17,20,1
2013,8,18,21,1
2013,8,23,22,1
2013,8,24,16,1
2013,8,25,18,1
2013,8,30,20,1
2013,9,6,20,1
2013,9,8,1,1
2013,9,13,19,2
2013,9,14,19,1
