year,month,day,hour,count
2012,4,10,19,1
2012,4,14,19,1
2012,4,15,12,1
2012,4,20,17,1
2012,4,28,12,1
2012,4,28,14,1
2012,4,28,16,1
2012,5,7,15,1
2012,5,11,15,1
2012,5,11,20,1
2012,5,12,18,1
2012,5,12,21,1
2012,5,15,20,1
2012,5,19,19,1
2012,5,24,13,1
2012,5,29,16,1
2012,5,30,14,1
2012,6,21,21,1
2012,7,3,19,1
2012,7,5,20,1
2012,7,6,18,1
2012,7,7,15,1
2012,7,7,16,1
2012,7,7,20,1
2012,7,8,13,1
2012,7,17,20,1
2012,7,24,19,1
2012,7,28,15,1
2012,7,30,19,1
2012,8,11,17,1
2012,8,11,18,1
2012,8,12,19,1
2012,8,12,20,1
2012,8,19,21,1
2012,9,15,19,1
2012,10,13,20,1
2012,10,25,17,1
2012,10,27,11,1
2012,10,27,14,1
2012,10,27,19,1
2012,11,2,18,1
2012,11,6,10,1
2012,11,7,19,1
2012,11,11,15,1
2012,11,24,17,1
2012,11,24,20,1
2012,12,1,16,1
2012,12,1,21,1
2012,12,6,19,1
2012,12,9,22,1
2013,1,5,17,1
2013,1,25,17,1
2013,1,26,18,1
2013,1,26,20,1
2013,2,1,18,1
2013,2,4,20,1
2013,2,7,23,1
2013,2,8,19,2
2013,2,12,20,1
2013,3,16,17,1
2013,3,29,19,1
2013,3,31,1,1
2013,4,6,20,1
2013,4,7,13,1
2013,4,17,22,1
2013,4,30,21,1
2013,5,7,21,1
2013,5,17,18,1
2013,5,17,22,1
2013,5,30,20,1
2013,6,6,1,1
2013,6,8,8,1
2013,6,17,0,1
2013,6,19,16,1
2013,7,19,19,1
2013,7,25,19,1
2013,7,28,13,1
2013,9,7,21,1
