year,month,day,hour,count
2012,4,4,14,1
2012,4,8,12,1
2012,4,11,15,1
2012,4,14,8,1
2012,4,14,11,1
2012,4,15,17,1
2012,4,21,21,1
2012,4,28,13,1
2012,5,11,18,1
2012,5,15,14,1
2012,5,15,19,1
2012,5,17,17,1
2012,5,18,19,1
2012,5,19,13,1
2012,5,27,13,1
2012,6,13,11,1
2012,6,19,18,1
2012,6,21,18,1
2012,7,5,17,1
2012,7,5,18,1
2012,7,6,14,1
2012,7,12,17,1
2012,7,13,12,1
2012,7,15,19,1
2012,7,17,17,1
2012,7,22,19,1
2012,7,28,19,1
2012,7,29,14,1
2012,8,18,19,1
2012,8,20,12,1
2012,9,13,17,1
2012,9,15,8,1
2012,10,12,16,1
2012,10,12,17,1
2012,10,13,20,1
2012,10,16,17,1
2012,10,26,17,1
2012,10,27,13,1
2012,10,28,13,1
2012,11,8,18,1
2012,11,13,11,1
2012,11,17,19,1
2012,11,22,17,1
2012,12,5,16,1
2012,12,6,17,1
2012,12,7,10,1
2012,12,12,14,1
2012,12,13,17,1
2012,12,16,18,1
2012,12,17,13,2
2012,12,28,11,1
2013,1,18,15,1
2013,1,25,16,1
2013,1,25,17,1
2013,1,31,17,1
2013,2,5,16,1
2013,2,8,13,1
2013,2,14,18,1
2013,2,19,17,1
2013,2,21,15,1
2013,2,21,17,1
2013,3,6,12,1
2013,3,8,13,1
2013,3,12,14,1
2013,3,14,17,1
2013,3,30,19,1
2013,3,31,14,1
2013,4,4,17,1
2013,4,9,16,1
2013,4,11,15,1
2013,4,11,17,1
2013,4,28,18,1
2013,5,3,13,1
2013,5,10,13,1
2013,5,16,17,1
2013,8,31,20,1
