year,month,day,hour,count
2012,4,21,9,1
2012,4,22,2,1
2012,4,22,22,1
2012,4,24,18,1
2012,4,24,23,1
2012,4,26,12,1
2012,4,28,20,1
2012,4,28,22,1
2012,4,29,15,1
2012,5,4,21,1
2012,5,5,17,1
2012,5,7,21,1
2012,5,7,22,1
2012,5,8,20,1
2012,5,8,22,1
2012,5,9,14,1
2012,5,9,20,1
2012,5,9,21,1
2012,5,11,21,2
2012,5,13,19,1
2012,5,13,20,1
2012,5,14,15,1
2012,5,14,20,1
2012,5,28,17,1
2012,5,28,19,1
2012,5,28,22,1
2012,5,30,15,1
2012,6,4,21,1
2012,6,6,19,1
2012,6,8,20,1
2012,6,8,22,1
2012,6,10,17,1
2012,6,11,9,1
2012,6,11,21,1
2012,6,12,16,1
2012,6,13,13,1
2012,7,8,10,1
2012,7,11,20,1
2012,8,11,10,1
2012,8,12,22,1
2012,11,16,17,1
2012,11,18,18,1
2012,11,21,20,1
2012,11,23,10,1
2012,12,6,23,1
2013,1,18,11,1
2013,1,22,16,1
2013,1,26,19,1
2013,1,31,20,1
2013,2,19,13,1
2013,2,19,19,1
2013,3,7,8,1
2013,3,7,21,1
2013,3,14,16,1
2013,3,16,15,1
2013,3,20,18,1
2013,4,11,21,1
2013,4,22,19,1
2013,5,30,17,1
2013,7,22,20,1
2013,8,20,20,1
2013,8,27,16,1
