year,month,day,hour,count
2013,1,26,19,1
2013,1,28,7,1
2013,2,1,18,1
2013,2,1,19,1
2013,2,2,13,1
2013,2,5,12,1
2013,2,7,9,1
2013,2,8,12,1
2013,2,8,13,1
2013,2,11,19,1
2013,2,12,20,1
2013,2,19,8,1
2013,2,25,12,1
2013,2,25,17,1
2013,2,26,12,1
2013,2,28,8,1
2013,3,4,18,1
2013,3,6,8,1
2013,3,7,10,1
2013,3,8,18,1
2013,3,24,15,2
2013,3,24,16,1
2013,4,11,12,1
2013,4,11,15,1
2013,4,18,14,1
2013,4,21,9,1
2013,4,22,8,1
2013,4,22,10,1
2013,4,23,15,1
2013,5,3,8,1
2013,5,6,15,1
2013,5,8,14,1
2013,5,8,15,1
2013,5,9,11,1
2013,5,12,9,1
2013,5,13,11,1
2013,5,13,22,1
2013,5,14,9,1
2013,5,14,16,1
2013,5,15,8,1
2013,5,15,9,1
2013,5,15,12,1
2013,5,16,19,1
2013,5,16,23,1
2013,6,17,10,1
2013,6,26,23,1
2013,7,14,16,1
2013,7,14,20,1
2013,7,20,14,1
2013,7,20,17,1
2013,7,22,7,1
2013,7,24,8,1
2013,7,29,9,1
2013,7,29,12,1
2013,8,3,10,1
2013,8,5,16,1
2013,8,9,17,1
2013,8,9,18,1
2013,8,13,8,1
2013,8,14,13,1
2013,8,14,16,1
2013,8,14,17,1
2013,8,17,17,1
2013,9,2,12,1
2013,9,3,9,1
2013,9,4,9,1
2013,9,6,17,1
2013,9,6,19,1
