year,month,day,hour,count
2013,2,16,15,1
2013,2,16,19,1
2013,2,18,10,1
2013,2,28,12,1
2013,3,1,18,2
2013,3,4,21,2
2013,3,7,14,1
2013,3,7,15,1
2013,3,7,16,1
2013,3,7,17,2
2013,3,7,21,1
2013,3,10,15,1
2013,3,10,17,2
2013,3,11,16,2
2013,3,14,19,1
2013,3,16,18,1
2013,3,17,19,2
2013,3,17,20,1
2013,3,18,14,1
2013,3,18,19,1
2013,3,19,16,1
2013,3,19,17,1
2013,3,19,20,1
2013,3,20,15,1
2013,3,20,16,1
2013,3,20,17,2
2013,3,20,19,1
2013,3,22,14,1
2013,3,22,15,1
2013,3,24,14,1
2013,3,24,15,1
2013,3,24,17,1
2013,3,26,18,1
2013,3,27,20,1
2013,3,27,21,1
2013,3,28,17,1
2013,3,31,13,1
2013,4,1,18,1
2013,4,1,19,1
2013,4,3,17,2
2013,4,5,18,1
2013,4,5,19,1
2013,4,5,22,1
2013,4,7,15,1
2013,4,10,15,1
2013,4,10,17,1
2013,4,12,17,1
2013,4,15,19,2
2013,4,15,20,1
2013,4,16,12,1
2013,4,16,13,1
2013,4,16,14,1
2013,4,18,18,1
2013,4,18,19,1
2013,4,19,14,1
2013,4,19,15,1
2013,4,20,17,1
2013,4,21,17,1
2013,4,25,14,1
2013,4,26,14,1
2013,4,29,13,2
2013,4,29,15,1
2013,4,29,16,1
2013,4,29,17,1
2013,5,1,17,1
2013,5,1,20,1
2013,5,3,13,1
2013,5,3,17,1
2013,5,3,19,1
2013,5,3,22,1
2013,5,4,17,1
2013,5,6,13,2
2013,5,6,16,1
2013,5,6,19,1
2013,5,8,18,1
2013,5,8,19,1
2013,5,9,18,1
2013,5,9,19,1
2013,5,12,17,1
2013,5,14,12,1
2013,5,14,18,1
2013,5,15,8,1
2013,5,16,18,2
2013,5,17,12,1
2013,5,18,3,1
2013,5,18,14,1
2013,5,18,16,1
2013,5,22,8,1
2013,5,22,19,1
2013,5,23,18,1
2013,5,23,19,1
2013,5,23,20,1
2013,5,24,17,1
2013,5,24,19,1
2013,5,24,21,1
2013,5,27,19,2
2013,5,31,19,1
2013,5,31,20,1
2013,5,31,22,1
2013,6,4,19,1
2013,6,6,18,1
2013,6,6,21,1
2013,6,7,19,1
2013,6,27,19,1
2013,7,9,23,1
2013,8,2,18,1
2013,8,2,20,1
2013,8,5,17,1
2013,8,10,18,1
2013,8,13,15,1
2013,8,13,19,1
2013,8,15,18,1
2013,8,15,19,1
2013,8,18,16,1
2013,8,20,15,1
2013,8,23,17,1
2013,8,23,18,1
2013,8,27,14,1
2013,8,27,19,1
2013,8,30,16,1
2013,9,2,14,1
2013,9,5,17,1
2013,9,5,18,1
