year,month,day,hour,count
2012,7,14,0,1
2012,7,14,1,2
2012,7,14,2,1
2012,7,14,7,1
2012,7,14,8,1
2012,7,14,9,1
2012,7,14,10,1
2012,7,14,11,1
2012,7,14,12,1
2012,7,14,13,1
2012,7,14,15,1
2012,7,14,17,1
2012,7,14,18,2
2012,7,14,20,2
2012,7,14,21,1
2012,7,15,16,2
2012,7,15,17,1
2012,7,15,18,2
2012,7,15,20,1
2012,7,15,21,4
2012,7,15,23,2
2012,7,16,6,3
2012,7,16,7,1
2012,7,16,8,2
2012,7,16,9,4
2012,7,16,10,1
2012,7,16,13,2
2012,7,16,15,1
2012,7,16,17,1
2012,7,16,18,1
2012,7,16,20,1
2012,7,17,0,2
2012,7,17,7,1
2012,7,17,9,1
2012,7,17,10,3
2012,7,17,12,1
2012,7,17,14,1
2012,7,17,15,4
