year,month,day,hour,count
2012,4,9,23,1
2012,4,10,1,1
2012,4,13,8,1
2012,4,14,0,1
2012,4,14,20,1
2012,4,17,17,1
2012,4,19,16,1
2012,4,20,23,1
2012,4,21,19,3
2012,4,21,21,1
2012,4,21,22,1
2012,4,23,12,1
2012,4,24,19,1
2012,4,26,8,2
2012,4,26,10,2
2012,4,28,3,1
2012,4,29,13,1
2012,5,3,23,1
2012,5,4,20,1
2012,5,4,22,1
2012,5,5,23,1
2012,5,6,2,1
2012,5,11,8,1
2012,5,11,23,1
2012,5,13,13,1
2012,5,14,11,1
2012,5,15,6,1
2012,5,16,15,1
2012,5,17,16,1
2012,5,18,23,2
2012,5,25,23,1
2012,5,27,21,1
2012,5,29,13,1
2012,5,29,15,1
2012,5,29,16,1
2012,6,5,8,1
2012,6,7,18,1
2012,6,9,8,1
2012,6,13,16,1
2012,6,14,0,1
2012,7,6,23,1
2012,7,11,23,1
2012,7,18,23,1
2012,7,30,22,1
2012,8,5,21,2
2012,8,5,22,1
2012,8,9,16,1
2012,8,9,19,1
2012,8,10,17,1
2012,8,10,18,1
2012,8,13,12,1
2012,8,14,8,1
2012,8,17,1,1
2012,8,18,0,1
2012,8,20,20,1
2012,8,20,22,1
2012,10,22,22,1
2012,11,8,1,1
2012,11,13,21,1
2012,11,21,20,1
2012,11,23,23,1
2012,11,26,15,1
2012,12,3,15,1
2012,12,4,2,1
2013,1,10,1,2
2013,1,13,0,1
2013,1,13,5,1
2013,1,25,1,1
2013,1,26,0,1
2013,1,31,0,1
2013,2,3,0,1
