year,month,day,hour,count
2012,4,5,19,1
2012,4,8,19,1
2012,4,9,19,1
2012,4,15,7,1
2012,4,15,19,1
2012,4,16,16,1
2012,4,22,7,1
2012,4,29,13,1
2012,5,11,12,1
2012,5,13,17,2
2012,5,17,18,1
2012,5,19,18,1
2012,5,19,19,1
2012,5,22,16,1
2012,5,24,9,1
2012,5,27,18,1
2012,6,3,16,1
2012,6,7,17,1
2012,6,10,18,2
2012,6,18,17,1
2012,7,3,18,1
2012,7,6,17,1
2012,7,7,15,1
2012,7,12,15,1
2012,7,13,13,1
2012,7,13,19,1
2012,7,17,13,1
2012,7,22,18,2
2012,7,28,15,1
2012,7,29,9,1
2012,7,29,18,1
2012,8,9,19,1
2012,8,11,14,1
2012,8,11,15,1
2012,8,12,19,1
2012,8,20,12,1
2012,9,15,17,1
2012,9,15,19,1
2012,10,13,18,1
2012,10,28,18,1
2012,11,1,19,1
2012,11,2,14,1
2012,11,2,16,1
2012,11,11,15,1
2012,11,11,17,1
2012,11,11,18,1
2012,11,12,10,1
2012,11,13,15,1
2012,11,18,8,1
2012,11,23,11,1
2012,11,24,12,1
2012,11,24,19,1
2012,11,25,13,1
2012,12,5,13,1
2012,12,15,14,1
2013,1,4,17,1
2013,1,5,15,1
2013,1,18,14,1
2013,1,27,10,1
2013,2,1,13,1
2013,2,1,14,1
2013,2,2,15,1
2013,2,3,13,1
2013,2,8,17,1
2013,2,13,15,1
2013,3,16,19,1
2013,3,22,14,1
2013,3,22,15,1
2013,3,24,13,1
2013,3,31,14,1
2013,4,19,15,1
2013,4,20,19,1
2013,4,28,18,2
2013,5,3,19,1
2013,5,11,13,1
2013,5,19,14,1
2013,5,21,15,1
2013,5,24,17,1
2013,6,27,22,1
2013,7,28,10,1
2013,7,28,14,1
2013,8,2,19,1
2013,8,5,12,1
2013,8,10,19,1
