year,month,day,hour,count
2012,5,13,20,1
2012,5,17,13,1
2012,5,18,0,1
2012,5,19,22,1
2012,5,19,23,1
2012,5,20,3,1
2012,5,22,16,1
2012,5,22,20,1
2012,5,27,18,1
2012,5,27,19,1
2012,5,29,13,2
2012,6,1,17,1
2012,6,3,18,1
2012,6,4,19,1
2012,6,6,17,1
2012,6,6,23,1
2012,6,9,23,1
2012,6,10,19,1
2012,6,12,11,1
2012,6,17,18,1
2012,6,21,22,1
2012,7,3,18,1
2012,7,7,15,1
2012,7,7,16,1
2012,7,7,17,1
2012,7,7,21,1
2012,7,9,23,1
2012,7,12,15,1
2012,7,15,19,1
2012,7,17,14,1
2012,7,19,0,1
2012,7,22,18,1
2012,7,28,19,1
2012,7,28,20,1
2012,7,29,18,1
2012,7,29,20,1
2012,8,5,16,1
2012,8,11,15,1
2012,8,11,16,1
2012,8,11,17,1
2012,8,11,19,1
2012,8,13,8,1
2012,8,14,16,1
2012,9,6,1,1
2012,9,15,15,1
2012,9,15,20,1
2012,9,15,23,1
2012,10,13,3,2
2013,4,25,16,1
2013,4,27,19,1
2013,5,1,17,1
2013,5,3,13,1
2013,5,5,0,1
2013,5,6,14,1
2013,5,11,21,1
2013,5,14,13,1
2013,5,17,14,1
2013,5,24,17,1
2013,5,27,16,1
2013,6,8,20,1
2013,6,17,13,1
2013,6,20,13,1
2013,6,26,18,1
2013,7,2,16,1
2013,7,14,7,1
2013,7,21,1,1
2013,8,1,19,1
2013,8,3,16,1
2013,8,6,16,1
2013,8,6,18,1
2013,8,13,22,2
2013,8,15,1,1
2013,8,27,17,1
2013,9,2,13,1
2013,9,14,0,1
