year,month,day,hour,count
2012,4,22,23,1
2012,4,24,17,2
2012,4,24,22,1
2012,4,25,20,2
2012,4,25,22,2
2012,4,26,20,4
2012,4,26,22,1
2012,4,27,23,1
2012,4,28,23,2
2012,5,3,22,1
2012,5,4,16,1
2012,5,4,20,3
2012,5,7,22,2
2012,5,12,12,2
2012,5,12,23,2
2012,5,13,17,2
2012,5,13,18,1
2012,5,13,23,1
2012,5,14,20,3
2012,5,25,23,2
2012,5,26,6,1
2012,6,7,2,1
2012,6,9,13,2
2012,6,19,18,1
2012,7,2,20,1
2012,8,9,22,1
2012,10,23,16,1
2012,12,17,1,1
2013,1,12,22,1
2013,1,25,15,1
2013,2,1,15,2
2013,2,7,18,1
2013,2,11,12,1
2013,4,26,16,2
2013,5,16,23,1
2013,5,17,20,1
2013,5,18,13,1
2013,8,21,20,1
